ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.00029734344649726954	2.692756430137775	24	2
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	0.0002973434464972702	2.6927564301377744	24	2
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	0.00030836567374605684	1.53166238039826	222	6
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	0.00030836567374605684	1.53166238039826	222	6
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	0.00031622360562824934	0.9745273129344489	1070	16
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	0.00031962561161256856	1.8649983104985113	106	4
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.00033004643460247767	2.152953828281177	60	3
GOCC_PLASMA_MEMBRANE_RAFT	0.0003428614189780097	1.8551893135369169	107	4
GOBP_ESTABLISHMENT_OF_LEFT_RIGHT_ASYMMETRY	0.0003511502741982503	4.390045246957186	3	1
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.0003650008927994786	2.648252067824669	25	2
GOBP_REGULATION_OF_CARDIAC_CONDUCTION	0.0003650008927994786	2.648252067824669	25	2
GOBP_ORGANIC_CATION_TRANSPORT	0.0003667734107947632	2.1355093888127765	61	3
GOBP_FEEDING_BEHAVIOR	0.0003674412283168039	1.845474577818633	108	4
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	0.0003674412283168039	1.845474577818633	108	4
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	0.0003956540319670845	1.3961593349673336	297	7
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.0004066425320443169	2.118362255919855	62	3
GOBP_REGULATION_OF_LYASE_ACTIVITY	0.0004066425320443169	2.118362255919855	62	3
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	0.0004066425320443169	2.118362255919855	62	3
GOBP_NEURON_CELLULAR_HOMEOSTASIS	0.0004066425320443169	2.118362255919855	62	3
GOBP_POTASSIUM_ION_TRANSPORT	0.0004099633362820252	1.4993969631486175	229	6
GOBP_GLYCOSYLATION	0.0004436081540926827	1.4903620059820946	231	6
GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	0.0004437552338611488	2.605639850896716	26	2
GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	0.0004437552338611488	2.605639850896716	26	2
GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	0.0004437552338611488	2.605639850896716	26	2
GOBP_VESICLE_DOCKING	0.0004498366016849526	2.101502435292468	63	3
GOBP_SIGNAL_RELEASE	0.0005278815030033238	1.2130106809128292	461	9
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION	0.0005347050023040139	2.564765251100142	27	2
GOBP_SUBPALLIUM_DEVELOPMENT	0.0005347050023040139	2.564765251100142	27	2
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	0.0005347050023040139	2.564765251100142	27	2
GOBP_CELL_PART_MORPHOGENESIS	0.0005435441900473445	1.1035818578721042	633	11
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	0.0005661886242963998	0.8680085467696189	1425	19
GOBP_IRON_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.0005823151004185132	3.9845275943832545	4	1
GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	0.0005823151004185132	3.984527594383253	4	1
GOBP_NEGATIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	0.0005823151004185132	3.9845275943832545	4	1
GOBP_NEGATIVE_REGULATION_OF_RELAXATION_OF_MUSCLE	0.0005823151004185132	3.984527594383253	4	1
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	0.0005823151004185132	3.9845275943832545	4	1
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	0.0005823151004185132	3.984527594383253	4	1
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	0.0006389748137063431	2.525491929903082	28	2
GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.0006389748137063475	2.5254919299030814	28	2
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	0.0006389748137063475	2.5254919299030814	28	2
GOBP_RESPONSE_TO_MORPHINE	0.0006389748137063475	2.5254919299030814	28	2
GOBP_CELL_PROJECTION_ORGANIZATION	0.000683840803827828	0.8550251808835801	1442	19
GOBP_POSTSYNAPSE_ORGANIZATION	0.0006984211415029448	1.5706495823299864	177	5
GOBP_EXPORT_FROM_CELL	0.0007447777088317422	0.9983351487682179	836	13
GOBP_BICARBONATE_TRANSPORT	0.000757710361571332	2.487698991108698	29	2
GOBP_RENAL_TUBULAR_SECRETION	0.000757710361571332	2.487698991108698	29	2
GOBP_REGULATION_OF_DEPHOSPHORYLATION	0.0007889689526647179	1.7356411704233947	120	4
GOBP_PRESYNAPTIC_ENDOCYTOSIS	0.0007896423215686817	2.005875983280561	69	3
GOBP_MEMBRANE_DEPOLARIZATION	0.0008616096100197253	1.9907853841551026	70	3
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.0008920735276007787	2.451278733358245	30	2
GOBP_REGULATION_OF_SENSORY_PERCEPTION	0.0008920735276007816	2.451278733358245	30	2
GOBP_PEPTIDE_TRANSPORT	0.000892391966826093	1.4082835176300248	250	6
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	0.000938522142108308	1.975917573829309	71	3
GOBP_CATECHOLAMINE_TRANSPORT	0.00093852214210831	1.975917573829309	71	3
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION	0.0009385221421083118	1.9759175738293089	71	3
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.0009386618234669594	1.709949276712241	123	4
GOBP_CIRCULATORY_SYSTEM_PROCESS	0.0009419012072776627	1.1019147962045295	573	10
GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	0.0009496163277765571	1.5303870678913083	184	5
GOBP_UMP_CATABOLIC_PROCESS	0.0009831962846870912	3.696792974704641	5	1
GOBP_METANEPHRIC_GLOMERULAR_MESANGIUM_DEVELOPMENT	0.0009831962846870912	3.696792974704641	5	1
GOBP_SYNAPTIC_VESICLE_COATING	0.0009831962846870912	3.696792974704641	5	1
GOBP_DETERMINATION_OF_PANCREATIC_LEFT_RIGHT_ASYMMETRY	0.0009831962846870912	3.696792974704641	5	1
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT	0.0009831962846870912	3.696792974704641	5	1
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	0.0009831962846870912	3.696792974704641	5	1
GOBP_ACETYLCHOLINE_SECRETION	0.0009831962846870912	3.696792974704641	5	1
GOBP_CITRATE_TRANSPORT	0.0009831962846870912	3.696792974704641	5	1
GOBP_GENERAL_ADAPTATION_SYNDROME_BEHAVIORAL_PROCESS	0.0009831962846870912	3.696792974704641	5	1
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	0.0009831962846870912	3.696792974704641	5	1
GOBP_NEURON_GLIAL_CELL_SIGNALING	0.0009831962846870912	3.696792974704641	5	1
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	0.0009831962846870912	3.696792974704641	5	1
GOCC_PINOSOME	0.0009831962846870912	3.696792974704641	5	1
GOBP_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION	0.0009831962846870912	3.696792974704641	5	1
GOBP_DIADENOSINE_POLYPHOSPHATE_METABOLIC_PROCESS	0.0009831962846870912	3.696792974704641	5	1
GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.0009831962846870912	3.696792974704641	5	1
GOBP_ANGIOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS	0.0009831962846870912	3.696792974704641	5	1
GOBP_NEUROTROPHIN_PRODUCTION	0.0009831962846870912	3.696792974704641	5	1
GOBP_NEGATIVE_REGULATION_OF_DOPAMINE_SECRETION	0.0009831962846870912	3.696792974704641	5	1
GOBP_DIADENOSINE_POLYPHOSPHATE_CATABOLIC_PROCESS	0.0009831962846870912	3.696792974704641	5	1
GOBP_MEDIUM_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	0.0009831962846870912	3.696792974704641	5	1
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.000983196284687095	3.6967929747046386	5	1
GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL	0.000983196284687095	3.6967929747046386	5	1
GOBP_OVIDUCT_DEVELOPMENT	0.000983196284687095	3.6967929747046386	5	1
GOCC_NATA_COMPLEX	0.000983196284687095	3.6967929747046386	5	1
GOBP_CELLULAR_RESPONSE_TO_HEPARIN	0.000983196284687095	3.6967929747046386	5	1
GOCC_EXTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	0.000983196284687095	3.6967929747046386	5	1
GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS	0.000983196284687095	3.6967929747046386	5	1
GOBP_RESPONSE_TO_MONOSACCHARIDE	0.0009907651263276313	1.5247629851054891	185	5
GOCC_CELL_LEADING_EDGE	0.0010221054790280956	1.2137467353909948	407	8
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	0.0010432376462025292	2.416134797199064	31	2
GOBP_RESPONSE_TO_IRON_ION	0.0010432376462025292	2.4161347971990645	31	2
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY	0.0010432376462025292	2.416134797199064	31	2
GOBP_CELL_VOLUME_HOMEOSTASIS	0.0010432376462025314	2.4161347971990645	31	2
GOBP_INSULIN_SECRETION	0.0011228547584297432	1.508074553065097	188	5
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	0.0011305324384427843	1.3796261957973521	257	6
GOBP_REGULATION_OF_MUSCLE_ADAPTATION	0.0012011435567525002	1.9325872116608356	74	3
GOCC_CELL_BODY_MEMBRANE	0.001212382954308118	2.3821806264068437	32	2
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	0.001212382954308118	2.3821806264068437	32	2
GOBP_RESPONSE_TO_AMPHETAMINE	0.001212382954308118	2.3821806264068437	32	2
GOBP_NEURON_PROJECTION_ARBORIZATION	0.001212382954308118	2.3821806264068437	32	2
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS	0.001212382954308118	2.3821806264068437	32	2
GOBP_ARACHIDONIC_ACID_SECRETION	0.0012123829543081203	2.382180626406843	32	2
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.0012123829543081235	2.382180626406843	32	2
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	0.001300064538696096	1.918548234023593	75	3
GOBP_ORGANIC_ANION_TRANSPORT	0.0013586136782049885	1.1834707808027698	419	8
GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	0.0014006922506083898	2.3493381816983985	33	2
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	0.0014006922506083898	2.3493381816983985	33	2
GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS	0.0014006922506083898	2.3493381816983985	33	2
GOBP_REGULATION_OF_SECRETION	0.0014244059269661027	1.0623908109908091	595	10
GOCC_CAVEOLA	0.0015163602953674185	1.8910437801665834	77	3
GOBP_VESICLE_ORGANIZATION	0.0015759027655343682	1.24344670957313	344	7
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	0.0015791051601754412	3.473596873402245	6	1
GOBP_DEOXYRIBONUCLEOSIDE_CATABOLIC_PROCESS	0.0015791051601754412	3.473596873402245	6	1
GOBP_RESPONSE_TO_IRON_II_ION	0.0015791051601754412	3.473596873402245	6	1
GOBP_R_LOOP_PROCESSING	0.0015791051601754412	3.473596873402245	6	1
GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	0.0015791051601754412	3.473596873402245	6	1
GOBP_DETERMINATION_OF_LIVER_LEFT_RIGHT_ASYMMETRY	0.0015791051601754412	3.473596873402245	6	1
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	0.0015791051601754412	3.473596873402245	6	1
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.0015791051601754412	3.473596873402245	6	1
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	0.0015791051601754483	3.473596873402244	6	1
GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	0.0015791051601754483	3.473596873402244	6	1
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	0.0015791051601754483	3.473596873402244	6	1
GOBP_REGULATION_OF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	0.0015791051601754483	3.473596873402244	6	1
GOBP_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER	0.0015791051601754483	3.473596873402244	6	1
GOBP_REGULATION_OF_RELAXATION_OF_CARDIAC_MUSCLE	0.0015791051601754483	3.473596873402244	6	1
GOBP_DUMP_CATABOLIC_PROCESS	0.0015791051601754483	3.473596873402244	6	1
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	0.0015791051601754483	3.473596873402244	6	1
GOBP_GENERAL_ADAPTATION_SYNDROME	0.0015791051601754483	3.473596873402244	6	1
GOBP_NEURON_NEURON_SYNAPTIC_TRANSMISSION	0.0015791051601754483	3.473596873402244	6	1
GOBP_MEMBRANE_REPOLARIZATION_DURING_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.0015791051601754483	3.473596873402244	6	1
GOBP_DCMP_CATABOLIC_PROCESS	0.0015791051601754483	3.473596873402244	6	1
GOBP_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	0.0015791051601754483	3.473596873402244	6	1
GOBP_CEREBROSPINAL_FLUID_CIRCULATION	0.0015791051601754483	3.473596873402244	6	1
GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	0.0015791051601754483	3.473596873402244	6	1
GOBP_COBALT_ION_TRANSPORT	0.0015791051601754483	3.473596873402244	6	1
GOBP_PROGESTERONE_BIOSYNTHETIC_PROCESS	0.0015791051601754483	3.473596873402244	6	1
GOCC_SMC5_SMC6_COMPLEX	0.0015791051601754483	3.473596873402244	6	1
GOBP_T_TUBULE_ORGANIZATION	0.0015791051601754483	3.473596873402244	6	1
GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0015791051601754483	3.473596873402244	6	1
GOBP_POSITIVE_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	0.0015791051601754483	3.473596873402244	6	1
GOCC_BASAL_DENDRITE	0.0015791051601754483	3.473596873402244	6	1
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.0016065463702894986	1.3361488236689238	268	6
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	0.0016093467821969671	2.3175368587291576	34	2
GOBP_NEUROTRANSMITTER_REUPTAKE	0.0016093467821969671	2.3175368587291576	34	2
GOBP_SYNAPTIC_VESICLE_RECYCLING	0.001634204416150579	1.8775680158274735	78	3
GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	0.0017588290246128757	1.8642700422883984	79	3
GOBP_CELL_MORPHOGENESIS	0.0018014271785080954	0.9234790404048254	897	13
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	0.0018150467760003626	1.320783912627269	272	6
GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY	0.0018395223712949472	2.286712572638242	35	2
GOBP_SECRETION	0.001979098322046228	0.9152059262488258	904	13
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	0.0020830235079072512	1.2107386573386436	355	7
GOBP_BRAIN_MORPHOGENESIS	0.0020923857901568805	2.2568069792946086	36	2
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	0.0020923857901568805	2.2568069792946086	36	2
GOBP_RESPONSE_TO_MINERALOCORTICOID	0.0020923857901569524	2.256806979294602	36	2
GOBP_REGULATION_OF_ENDOCYTOSIS	0.0022390540020904284	1.4133004851752793	206	5
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	0.002239054002090433	1.4133004851752793	206	5
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.002239054002090433	1.4133004851752793	206	5
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	0.002256487468407182	1.575518722363161	140	4
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	0.002287904601853437	0.9023293553475898	915	13
GOBP_DOPAMINE_SECRETION	0.0023690913883634497	2.227766809457314	37	2
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	0.0023690913883634497	2.227766809457314	37	2
GOBP_REGULATION_OF_SA_NODE_CELL_ACTION_POTENTIAL	0.0023973510830714116	3.29122276385845	7	1
GOBP_ACETATE_ESTER_TRANSPORT	0.0023973510830714116	3.29122276385845	7	1
GOBP_AUTOPHAGOSOME_MEMBRANE_DOCKING	0.0023973510830714116	3.29122276385845	7	1
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.0023973510830714116	3.29122276385845	7	1
GOBP_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.0023973510830714116	3.29122276385845	7	1
GOBP_RESPONSE_TO_HEPARIN	0.0023973510830714116	3.29122276385845	7	1
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT	0.0023973510830714116	3.29122276385845	7	1
GOBP_LACTATE_TRANSMEMBRANE_TRANSPORT	0.0023973510830714116	3.29122276385845	7	1
GOBP_FAT_PAD_DEVELOPMENT	0.0023973510830714116	3.29122276385845	7	1
GOBP_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	0.0023973510830714116	3.29122276385845	7	1
GOBP_BRADYKININ_CATABOLIC_PROCESS	0.0023973510830714116	3.29122276385845	7	1
GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND	0.0023973510830714116	3.29122276385845	7	1
GOBP_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY	0.0023973510830714116	3.29122276385845	7	1
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	0.0023973510830714116	3.29122276385845	7	1
GOCC_DYSTROGLYCAN_COMPLEX	0.0023973510830714116	3.29122276385845	7	1
GOBP_OBSERVATIONAL_LEARNING	0.0023973510830714116	3.29122276385845	7	1
GOBP_CMP_METABOLIC_PROCESS	0.0023973510830714116	3.29122276385845	7	1
GOBP_DNA_STRAND_RESECTION_INVOLVED_IN_REPLICATION_FORK_PROCESSING	0.0023973510830714116	3.29122276385845	7	1
GOCC_PROXIMAL_DENDRITE	0.0023973510830714116	3.29122276385845	7	1
GOBP_DUMP_METABOLIC_PROCESS	0.0023973510830714116	3.29122276385845	7	1
GOBP_CLATHRIN_COATED_VESICLE_CARGO_LOADING	0.0023973510830714116	3.29122276385845	7	1
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	0.0023973510830714116	3.29122276385845	7	1
GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION	0.0023973510830714116	3.29122276385845	7	1
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL	0.0023973510830714116	3.29122276385845	7	1
GOBP_CELL_PROLIFERATION_IN_BONE_MARROW	0.0023973510830714116	3.29122276385845	7	1
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	0.0023973510830714116	3.29122276385845	7	1
GOBP_DETERMINATION_OF_DIGESTIVE_TRACT_LEFT_RIGHT_ASYMMETRY	0.0023973510830714116	3.29122276385845	7	1
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	0.0023973510830714116	3.29122276385845	7	1
GOBP_MODULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL	0.0023973510830714116	3.29122276385845	7	1
GOBP_CAMKK_AMPK_SIGNALING_CASCADE	0.0023973510830714116	3.29122276385845	7	1
GOBP_MITOCHONDRION_ENDOPLASMIC_RETICULUM_MEMBRANE_TETHERING	0.0023973510830714116	3.29122276385845	7	1
GOCC_CLATHRIN_COATED_VESICLE	0.002489001299179006	1.3983260918465887	209	5
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	0.002492092972330182	1.8002904522156067	84	3
GOBP_MONOAMINE_TRANSPORT	0.0024920929723302038	1.800290452215606	84	3
GOBP_FOCAL_ADHESION_ASSEMBLY	0.0026624781332641864	1.787967596136112	85	3
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	0.002670777973421855	2.19954329675621	38	2
GOBP_ACROSOME_REACTION	0.002670777973421861	2.1995432967562096	38	2
GOBP_AMYLOID_FIBRIL_FORMATION	0.002670777973421861	2.1995432967562096	38	2
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	0.002670777973421861	2.199543296756209	38	2
GOBP_RESPONSE_TO_CARBOHYDRATE	0.0027602356967803576	1.3835679594989516	212	5
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	0.0028439653341410477	1.1733672286464187	368	7
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.0028800558506369436	0.8533401748431654	1037	14
GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	0.0029985659428620123	2.1720916840630156	39	2
GOBP_POSTSYNAPSE_ASSEMBLY	0.002998565942862018	2.1720916840630156	39	2
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	0.002998565942862018	2.1720916840630156	39	2
GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	0.0030289437820271927	1.7637645092290075	87	3
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	0.003037856936714917	0.944740412032085	736	11
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	0.0030418462403196565	0.7304299595079002	1708	20
GOCC_POTASSIUM_CHANNEL_COMPLEX	0.003225517080347451	1.751877279741045	88	3
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.003225517080347451	1.751877279741045	88	3
GOBP_RESPONSE_TO_CAMP	0.003225517080347451	1.7518772797410447	88	3
GOBP_NEUROMUSCULAR_PROCESS	0.0032310805414977146	1.5179368936761974	148	4
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	0.0033535546637624074	2.1453707957048143	40	2
GOBP_EATING_BEHAVIOR	0.0033535546637624264	2.1453707957048125	40	2
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	0.0033535546637624264	2.1453707957048125	40	2
GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE	0.0033535546637624264	2.1453707957048125	40	2
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.003371365219255561	1.3546758450207472	218	5
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	0.0033723307504367164	1.5109635113678883	149	4
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	0.0033959823441223544	0.7220083089648531	1721	20
GOBP_LEARNED_VOCALIZATION_BEHAVIOR_OR_VOCAL_LEARNING	0.003460904624367828	3.1370195285194247	8	1
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	0.003460904624367828	3.1370195285194247	8	1
GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	0.003460904624367828	3.1370195285194247	8	1
GOBP_REGULATION_OF_CHAPERONE_MEDIATED_AUTOPHAGY	0.003460904624367842	3.1370195285194242	8	1
GOCC_PLATELET_DENSE_TUBULAR_NETWORK_MEMBRANE	0.003460904624367842	3.1370195285194242	8	1
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_ENDOSOME_TO_POSTSYNAPTIC_MEMBRANE	0.003460904624367842	3.1370195285194242	8	1
GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	0.003460904624367842	3.1370195285194242	8	1
GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION	0.003460904624367842	3.1370195285194242	8	1
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	0.003460904624367842	3.1370195285194242	8	1
GOBP_NOREPINEPHRINE_UPTAKE	0.003460904624367842	3.137019528519424	8	1
GOBP_PYRIMIDINE_NUCLEOBASE_CATABOLIC_PROCESS	0.003460904624367842	3.1370195285194242	8	1
GOCC_DYNACTIN_COMPLEX	0.003460904624367842	3.1370195285194242	8	1
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_REGULATION_OF_CONTRACTION	0.003460904624367842	3.1370195285194242	8	1
GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	0.003460904624367842	3.1370195285194242	8	1
GOBP_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.003460904624367842	3.1370195285194242	8	1
GOBP_B_CELL_CHEMOTAXIS	0.003460904624367842	3.1370195285194242	8	1
GOCC_CYTOSKELETON_OF_PRESYNAPTIC_ACTIVE_ZONE	0.003460904624367842	3.1370195285194242	8	1
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_CATABOLIC_PROCESS	0.003460904624367842	3.1370195285194242	8	1
GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.003460904624367842	3.1370195285194242	8	1
GOBP_INTERNEURON_MIGRATION_FROM_THE_SUBPALLIUM_TO_THE_CORTEX	0.003460904624367842	3.1370195285194242	8	1
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	0.003460904624367842	3.1370195285194242	8	1
GOBP_POSITIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	0.003460904624367842	3.1370195285194242	8	1
