ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_SYNAPTIC_VESICLE_TRANSPORT	0.00026659939110419554	2.2103536361495175	38	3
GOBP_AMYLOID_FIBRIL_FORMATION	0.00026659939110419814	2.210353636149517	38	3
GOBP_EXCRETION	0.0002665993911042015	2.210353636149514	38	3
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.00029029124427944593	1.5358654913685945	145	6
GOBP_CELLULAR_RESPONSE_TO_LIPID	0.00030872824705763767	1.015726259910626	573	14
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	0.0003106890017582619	0.7475274289791888	1541	28
GOBP_DOPAMINE_METABOLIC_PROCESS	0.0003144409928123935	2.1821299511137306	39	3
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	0.0003144409928123935	2.1821299511137306	39	3
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT	0.0003144409928123935	2.1821299511137306	39	3
GOBP_POSTSYNAPSE_ASSEMBLY	0.0003144409928123935	2.1821299511137306	39	3
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	0.0003184314822716808	0.7575176889450479	1468	27
GOBP_LEARNING	0.00032956892984176324	1.5214733319120146	147	6
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	0.00034469935513588187	1.1285199554033136	400	11
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.00034858024008919443	2.7166853301169165	16	2
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION	0.00034858024008919524	2.716685330116916	16	2
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	0.00034858024008919524	2.716685330116916	16	2
GOCC_PERIKARYON	0.00035080655750692897	1.5143530593544796	148	6
GOBP_STEM_CELL_DIFFERENTIATION	0.0003685913397834888	1.3091376583354921	242	8
GOCC_TRANSPORT_VESICLE	0.0003785043275831173	1.1206760083254743	403	11
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	0.00040258722255541636	1.1154792903976378	405	11
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.00042145047179911705	1.4932870416086825	151	6
GOBP_LOCOMOTION	0.00042963333799736145	0.778621341247525	1268	24
GOCC_DENDRITE_MEMBRANE	0.0004304464437833045	2.1279571053384716	41	3
GOBP_NEUROTRANSMITTER_TRANSPORT	0.00043365374796407565	1.3804850210448558	197	7
GOBP_RESPONSE_TO_ALCOHOL	0.0004383510761409523	1.291974607279661	246	8
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	0.00044746453504860954	1.4863610457033694	152	6
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	0.0004655861578645965	2.6476397090585455	17	2
GOBP_GABAERGIC_NEURON_DIFFERENTIATION	0.0004655861578645965	2.6476397090585455	17	2
GOCC_NURD_COMPLEX	0.0004655861578645965	2.6476397090585455	17	2
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT	0.0004655861578645965	2.6476397090585455	17	2
GOBP_CATECHOLAMINE_UPTAKE	0.0004655861578646019	2.6476397090585433	17	2
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	0.0004887667288143846	0.7452773586316019	1425	26
GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE	0.0004998631711926555	2.101928802498728	42	3
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.0005125171628286641	1.6111887153324533	112	5
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.0005357017686092688	1.201251972853746	303	9
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	0.0005507958749737544	1.7944348612057002	75	4
GOBP_COGNITION	0.0005758988734266856	1.1943652022895352	305	9
GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS	0.0005777673362192821	2.0765581752882256	43	3
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	0.0006104484872935646	2.583048435566888	18	2
GOBP_CORONARY_VASCULATURE_MORPHOGENESIS	0.0006104484872935646	2.583048435566888	18	2
GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	0.0006104484872935646	2.583048435566888	18	2
GOBP_REGULATION_OF_NEUROGENESIS	0.0006357081396153447	1.1263913232541407	363	10
GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS	0.000638153380892737	1.3388160320431843	205	7
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.0006648478780180244	2.0518127406816276	44	3
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	0.0006648478780180244	2.0518127406816276	44	3
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	0.0006648478780180244	2.0518127406816276	44	3
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	0.000665279574541014	1.7665494769927075	77	4
GOBP_NEURAL_RETINA_DEVELOPMENT	0.0006652795745410196	1.7665494769927073	77	4
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	0.0006685719068442537	1.3337249714406545	206	7
GOBP_MEMBRANE_REPOLARIZATION	0.0007618164749820977	2.027662364296025	45	3
GOBP_ORGANELLE_LOCALIZATION	0.0007746744088086752	0.9789117708278731	549	13
GOBP_TELENCEPHALON_DEVELOPMENT	0.0007761167481605427	1.2340686097022187	260	8
GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE	0.0007870517263902215	2.52237105861341	19	2
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	0.0007870517263902215	2.52237105861341	19	2
GOBP_REGULATION_OF_COLLATERAL_SPROUTING	0.0007870517263902215	2.52237105861341	19	2
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	0.0007979703787714229	1.7394149732997903	79	4
GOBP_CALCIUM_ION_IMPORT	0.000869406160344464	2.0040790392886816	46	3
GOBP_CALCINEURIN_MEDIATED_SIGNALING	0.000869406160344464	2.0040790392886816	46	3
GOBP_NEURON_RECOGNITION	0.000869406160344464	2.0040790392886816	46	3
GOBP_PROTEIN_DESTABILIZATION	0.000869406160344464	2.0040790392886816	46	3
GOBP_RESPONSE_TO_COCAINE	0.000869406160344464	2.0040790392886816	46	3
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	0.0008709295685667992	0.96935540776342	554	13
GOBP_HEART_GROWTH	0.0008717552590218547	1.7261168266968745	80	4
GOBP_SPROUTING_ANGIOGENESIS	0.0008912968951259028	1.538661265759623	120	5
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	0.0009169011215938953	1.2987806819012009	213	7
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	0.000987624951443337	0.9956821052798864	497	12
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	0.0009883698712915977	1.9810366906759316	47	3
GOBP_NEGATIVE_REGULATION_OF_CYCLASE_ACTIVITY	0.0009993859140546481	2.4651598868531637	20	2
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.0009993859140546481	2.4651598868531637	20	2
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	0.00099938591405465	2.4651598868531637	20	2
GOBP_INTERLEUKIN_21_PRODUCTION	0.001005832339652648	4.657709925462336	2	1
GOBP_STRIATED_MUSCLE_CONTRACTION	0.0010257202729940871	1.3877662144130978	167	6
GOBP_CARDIAC_CELL_DEVELOPMENT	0.001035481639313506	1.7000354921855498	82	4
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.0010514942328523646	1.2023886244305453	268	8
GOBP_MUSCLE_CONTRACTION	0.001101540637673365	1.1311341514691304	324	9
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	0.0011036822006515344	0.7640492530648775	1114	21
GOBP_THYMUS_DEVELOPMENT	0.0011194789424410305	1.958511001644622	48	3
GOBP_BODY_MORPHOGENESIS	0.0011194789424410357	1.9585110016446217	48	3
GOBP_MUSCLE_HYPERTROPHY	0.001125951973604109	1.6872435381523574	83	4
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.001137693697294284	1.1279109760860768	325	9
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.001145359934059746	0.7462685178856587	1190	22
GOCC_CHROMOSOME	0.0012047404199740518	0.6612277900882569	1730	29
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	0.0012225224289399987	1.6746118248881874	84	4
GOBP_TUBULIN_DEACETYLATION	0.0012515093987679007	2.4110399048790505	21	2
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	0.0012515093987679033	2.4110399048790505	21	2
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	0.0012515093987679033	2.4110399048790505	21	2
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	0.0012515093987679033	2.4110399048790505	21	2
GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS	0.0012515093987679033	2.4110399048790505	21	2
GOBP_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.0012515093987679033	2.4110399048790505	21	2
GOBP_OVULATION	0.0012515093987679033	2.4110399048790505	21	2
GOBP_RESPONSE_TO_LEAD_ION	0.0012515093987679033	2.4110399048790505	21	2
GOBP_RENAL_SODIUM_EXCRETION	0.001251509398767912	2.411039904879049	21	2
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.0012545923053271764	1.3630124413460376	171	6
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	0.0012635215541454328	1.9364792589551085	49	3
GOBP_OSSIFICATION	0.0012672196570722822	1.062034175911966	386	10
GOCC_NEURON_PROJECTION_TERMINUS	0.0013022500982683338	1.4874846136661217	126	5
GOCC_SARCOPLASM	0.0013254713485133115	1.662136371030474	85	4
GOBP_ASSOCIATIVE_LEARNING	0.0013254713485133139	1.6621363710304737	85	4
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.001337998288224983	0.7219960171641833	1276	23
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	0.0013430673792187034	1.255539116773462	222	7
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	0.001421301145638576	1.9149202149716198	50	3
GOBP_REGULATION_OF_ORGAN_GROWTH	0.0014350823016846552	1.649813341777365	86	4
GOCC_LEADING_EDGE_MEMBRANE	0.0014520077740427602	1.344834408045304	174	6
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	0.0014659834912758253	0.7160298379050766	1283	23
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.0014686161984748807	1.470984703094589	128	5
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	0.001497837276370093	0.6483799047224057	1750	29
GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY	0.0015475134571323254	2.35969384700382	22	2
GOBP_NOREPINEPHRINE_TRANSPORT	0.0015475134571323254	2.35969384700382	22	2
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH	0.0015475134571323254	2.35969384700382	22	2
GOBP_REGULATION_OF_EXCRETION	0.0015475134571323254	2.35969384700382	22	2
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	0.0015475134571323254	2.35969384700382	22	2
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.001551643880433397	1.6376390417812818	87	4
GOBP_DENDRITIC_SPINE_DEVELOPMENT	0.001551643880433397	1.6376390417812818	87	4
GOBP_PRESYNAPSE_ORGANIZATION	0.001593634802543598	1.8938139642191727	51	3
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.001593634802543604	1.8938139642191723	51	3
GOBP_FACE_DEVELOPMENT	0.001593634802543604	1.893813964219172	51	3
GOBP_EXOCYTOSIS	0.0016047971407581938	1.0931032222384343	336	9
GOBP_REGULATION_OF_AUTOPHAGY	0.0016047971407581968	1.093103222238434	336	9
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.001640084021718063	0.7893692487562135	924	18
GOBP_GLIAL_CELL_DIFFERENTIATION	0.0016422045743916202	1.2322829958651609	227	7
GOBP_POSTSYNAPSE_ORGANIZATION	0.0016737230677118847	1.326975277694667	177	6
GOBP_RESPONSE_TO_CAMP	0.0016754494886983258	1.6256099084680973	88	4
GOBP_MIRNA_METABOLIC_PROCESS	0.0016754494886983258	1.6256099084680973	88	4
GOBP_HISTONE_DEACETYLATION	0.0016754494886983258	1.6256099084680973	88	4
GOBP_REGULATION_OF_CELL_DEVELOPMENT	0.0016758523211762193	0.8308939734794526	785	16
GOBP_POTASSIUM_ION_TRANSPORT	0.0017760643945748465	1.2231264993670607	229	7
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	0.0018067971251673266	1.613722505751589	89	4
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	0.0018914892302584181	2.310850916562577	23	2
GOBP_REGULATION_OF_VESICLE_FUSION	0.0018914892302584181	2.310850916562577	23	2
GOBP_PLATELET_MORPHOGENESIS	0.0018914892302584181	2.310850916562577	23	2
GOCC_AXONAL_GROWTH_CONE	0.0018914892302584181	2.310850916562577	23	2
GOBP_GROWTH	0.0019207437725249858	0.7979302072405179	863	17
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	0.001963097806620353	1.019500709068752	402	10
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.001985291103997348	1.8528862782122666	53	3
GOBP_VISUAL_BEHAVIOR	0.001985291103997348	1.8528862782122666	53	3
GOBP_CELLULAR_RESPONSE_TO_CAMP	0.0019852911039973525	1.8528862782122664	53	3
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	0.0019852911039973777	1.8528862782122646	53	3
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.0020897351460686295	0.692468831184018	1311	23
GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	0.0020999782863216653	3.558992207168402	4	1
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	0.0020999782863216653	3.558992207168402	4	1
GOBP_NEGATIVE_REGULATION_OF_RELAXATION_OF_MUSCLE	0.0020999782863216653	3.558992207168402	4	1
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	0.0020999782863216653	3.558992207168402	4	1
GOBP_NEGATIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	0.0020999782863216653	3.558992207168402	4	1
GOBP_REGULATION_OF_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	0.0020999782863216653	3.558992207168402	4	1
GOBP_REGULATION_OF_ARTERY_MORPHOGENESIS	0.0020999782863216653	3.558992207168402	4	1
GOBP_REGULATION_PROTEIN_CATABOLIC_PROCESS_AT_SYNAPSE	0.0020999782863216653	3.558992207168402	4	1
GOBP_IRON_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.0020999782863216653	3.558992207168402	4	1
GOBP_C_5_METHYLATION_OF_CYTOSINE	0.0020999782863216653	3.558992207168402	4	1
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	0.002176698282463492	0.8615431807745872	663	14
GOBP_CELL_GROWTH	0.0021951251094268457	0.9637499382016174	468	11
GOBP_RESPONSE_TO_ISCHEMIA	0.002206301456340594	1.8330308009834604	54	3
GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	0.002206301456340594	1.83303080098346	54	3
GOBP_DENDRITIC_SPINE_MORPHOGENESIS	0.0022063014563405985	1.8330308009834593	54	3
GOBP_POSITIVE_REGULATION_OF_GROWTH	0.002231532126406291	1.1961382010739756	235	7
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	0.0022350335080531954	0.6332167621729873	1708	28
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	0.0022491363870003243	1.5788780957340334	92	4
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.0022874972890608745	2.2642781318714458	24	2
GOBP_MELANOCYTE_DIFFERENTIATION	0.0022874972890608745	2.2642781318714458	24	2
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	0.0022874972890608745	2.2642781318714458	24	2
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	0.0022874972890608784	2.2642781318714453	24	2
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	0.002413716095384904	1.567525584195503	93	4
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	0.0024373646402689824	1.3998895429399336	137	5
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	0.0024452380212846023	1.813559862400467	55	3
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	0.0024452380212846075	1.8135598624004667	55	3
GOBP_RESPONSE_TO_LIPID	0.002474466227664092	0.7783111964457815	879	17
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	0.002506060988616663	1.2752031707530787	186	6
GOBP_REGULATION_OF_EXOCYTOSIS	0.002506060988616663	1.2752031707530787	186	6
GOBP_CELL_MOTILITY	0.00251252551302553	0.645444451162793	1560	26
GOBP_REGULATION_OF_BINDING	0.002557381321151308	1.044474438646535	352	9
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.0026123787004544456	0.6328685714279036	1643	27
GOBP_NEURON_DEATH	0.0026296301940865563	1.0415095472516358	353	9
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	0.0026366834262484084	0.7949013840156991	812	16
GOCC_9PLUS2_MOTILE_CILIUM	0.0027085286061321484	1.384745502827802	139	5
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	0.002729380206654488	1.264046900635256	188	6
GOBP_REGULATION_OF_CARDIAC_CONDUCTION	0.0027395400107347104	2.219773597459657	25	2
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.0027395400107347104	2.219773597459657	25	2
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	0.0027395400107347104	2.219773597459657	25	2
GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION	0.0027395400107347104	2.219773597459657	25	2
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	0.0027418032739643904	0.9045168794178472	542	12
GOBP_MEMBRANE_ORGANIZATION	0.002868863812038482	0.8116541624126751	747	15
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	0.002868863812038482	0.8116541624126751	747	15
GOBP_POSITIVE_REGULATION_OF_CELL_COMMUNICATION	0.002931121601939618	0.6254507157755121	1654	27
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	0.0029486987047418647	0.9786338624482895	418	10
GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	0.0029632986994117434	1.5342144911965117	96	4
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	0.002963298699411749	1.5342144911965112	96	4
GOBP_CATECHOLAMINE_SECRETION	0.0029803370101727585	1.7757138205848673	57	3
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	0.0029803370101727585	1.7757138205848673	57	3
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	0.0030942670466862754	0.7818664998947299	822	16
GOBP_RESPONSE_TO_METAL_ION	0.0030988747195863017	1.0238959024877823	359	9
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	0.003166185960510585	1.523350607587846	97	4
GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	0.003226030945051693	0.8017529098366732	754	15
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	0.0032515368454526837	2.177161208414886	26	2
GOBP_REGULATION_OF_TELOMERE_CAPPING	0.0032515368454527046	2.1771612084148844	26	2
GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	0.0032515368454527046	2.1771612084148844	26	2
GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	0.0032515368454527046	2.1771612084148844	26	2
GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	0.0032515368454527046	2.1771612084148844	26	2
GOBP_COLLATERAL_SPROUTING	0.0032515368454527046	2.1771612084148844	26	2
GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.0032515368454527046	2.1771612084148844	26	2
GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	0.0032515368454527046	2.1771612084148844	26	2
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	0.0032782312160531003	1.7573118208092178	58	3
GOBP_POSITIVE_REGULATION_OF_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.0033169521628990174	0.5995227371735234	1828	29
GOCC_NUCLEAR_PERIPHERY	0.003489767374129673	1.3478459134600007	144	5
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT	0.003507510382586073	3.271257415735145	5	1
GOBP_DIADENOSINE_POLYPHOSPHATE_METABOLIC_PROCESS	0.0035075103825860806	3.2712574157351444	5	1
GOBP_ANGIOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS	0.0035075103825860806	3.2712574157351444	5	1
GOBP_DIADENOSINE_POLYPHOSPHATE_CATABOLIC_PROCESS	0.0035075103825860806	3.2712574157351444	5	1
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	0.0035075103825860806	3.2712574157351444	5	1
GOCC_POLAR_MICROTUBULE	0.0035075103825860806	3.2712574157351444	5	1
GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.0035075103825860806	3.2712574157351444	5	1
GOBP_NEGATIVE_REGULATION_OF_CELL_VOLUME	0.0035075103825860806	3.2712574157351444	5	1
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_BY_VEGF_ACTIVATED_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.0035075103825860806	3.2712574157351444	5	1
GOCC_DENSE_BODY	0.003507510382586139	3.271257415735139	5	1
GOBP_B_1_B_CELL_DIFFERENTIATION	0.003507510382586139	3.271257415735139	5	1
GOCC_NATA_COMPLEX	0.003507510382586139	3.271257415735139	5	1
GOBP_DEPHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN	0.003507510382586139	3.271257415735139	5	1
GOBP_GENERAL_ADAPTATION_SYNDROME_BEHAVIORAL_PROCESS	0.003507510382586139	3.271257415735139	5	1
GOBP_MEDIUM_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	0.003507510382586139	3.271257415735139	5	1
GOBP_CELLULAR_RESPONSE_TO_HEPARIN	0.003507510382586139	3.271257415735139	5	1
GOBP_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION	0.003507510382586139	3.271257415735139	5	1
GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS	0.003507510382586139	3.271257415735139	5	1
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.003507510382586139	3.271257415735139	5	1
GOBP_NEUROTROPHIN_PRODUCTION	0.003507510382586139	3.271257415735139	5	1
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0.003507510382586139	3.271257415735139	5	1
GOBP_METANEPHRIC_GLOMERULAR_MESANGIUM_DEVELOPMENT	0.003507510382586139	3.271257415735139	5	1
GOBP_POSITIVE_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	0.003507510382586139	3.271257415735139	5	1
GOCC_EXTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	0.003507510382586139	3.271257415735139	5	1
GOBP_UMP_CATABOLIC_PROCESS	0.003507510382586139	3.271257415735139	5	1
GOCC_NEUROFIBRILLARY_TANGLE	0.003507510382586139	3.271257415735139	5	1
GOBP_SYNAPTIC_VESICLE_COATING	0.003507510382586139	3.271257415735139	5	1
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	0.003507510382586139	3.271257415735139	5	1
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	0.003507510382586139	3.271257415735139	5	1
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	0.003507510382586139	3.271257415735139	5	1
GOBP_ACETYLCHOLINE_SECRETION	0.003507510382586139	3.271257415735139	5	1
GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL	0.003507510382586139	3.271257415735139	5	1
GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS	0.003507510382586139	3.271257415735139	5	1
GOBP_OVIDUCT_DEVELOPMENT	0.003507510382586139	3.271257415735139	5	1
GOBP_NEURON_GLIAL_CELL_SIGNALING	0.003507510382586139	3.271257415735139	5	1
GOBP_NEGATIVE_REGULATION_OF_DOPAMINE_SECRETION	0.003507510382586139	3.271257415735139	5	1
GOBP_HINDBRAIN_MATURATION	0.0035075103825861517	3.2712574157351386	5	1
GOBP_DNA_METHYLATION_ON_CYTOSINE	0.0035075103825861517	3.2712574157351386	5	1
GOBP_GLIOGENESIS	0.003572658608566797	1.0673588183803726	305	8
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.003603468640173366	1.5019672657142547	99	4
GOBP_IMPORT_INTO_CELL	0.0036640620776722814	1.1357989191222326	249	7
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	0.003827302471526172	2.13628643648335	27	2
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	0.003827302471526172	2.13628643648335	27	2
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION	0.003827302471526172	2.13628643648335	27	2
GOBP_EXPORT_FROM_CELL	0.0038453124978312116	0.7638749345405776	836	16
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.003939046733402198	1.7214880076086025	60	3
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.003939046733402198	1.7214880076086025	60	3
GOBP_RESPONSE_TO_CATECHOLAMINE	0.0040849778987689205	1.4810272241599045	101	4
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	0.0040849778987689205	1.4810272241599045	101	4
GOBP_ORGANIC_CATION_TRANSPORT	0.004303700086380426	1.704043395405062	61	3
GOBP_CELLULAR_RESPONSE_TO_HEAT	0.004303700086380461	1.7040433954050611	61	3
