ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_OVULATION_FROM_OVARIAN_FOLLICLE	0.0005058687434510505	3.7168258087509476	9	1
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	0.0005058687434510505	3.7168258087509476	9	1
GOBP_POSITIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	0.0005058687434510505	3.7168258087509467	9	1
GOBP_GLOMERULUS_MORPHOGENESIS	0.0005058687434510505	3.7168258087509467	9	1
GOBP_PRESYNAPTIC_MEMBRANE_ORGANIZATION	0.0005058687434510505	3.7168258087509476	9	1
GOBP_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING	0.0005058687434510505	3.7168258087509476	9	1
GOBP_ENDOTHELIAL_CELL_ACTIVATION	0.0005058687434510505	3.7168258087509467	9	1
GOBP_ASTROCYTE_CELL_MIGRATION	0.0005058687434510505	3.7168258087509467	9	1
GOBP_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	0.0005058687434510505	3.7168258087509476	9	1
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	0.0005058687434510514	3.7168258087509476	9	1
GOBP_RESPONSE_TO_INTERLEUKIN_15	0.0005058687434510514	3.7168258087509467	9	1
GOBP_DNA_METHYLATION_INVOLVED_IN_EMBRYO_DEVELOPMENT	0.0005058687434510514	3.7168258087509467	9	1
GOBP_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY	0.0005058687434510514	3.7168258087509467	9	1
GOBP_NEGATIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	0.0005058687434510514	3.7168258087509467	9	1
GOCC_COHESIN_COMPLEX	0.0005058687434510528	3.7168258087509467	9	1
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.0005218572846569596	1.5031248304774152	475	6
GOBP_KERATINOCYTE_PROLIFERATION	0.0005403918094131478	2.5341538271478585	55	2
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	0.0005403918094131478	2.5341538271478585	55	2
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	0.0005456985101654412	2.071633515457013	131	3
GOBP_CELL_PART_MORPHOGENESIS	0.0006539790083042447	1.3791108430006682	633	7
GOBP_DENDRITE_ARBORIZATION	0.0007039464401219882	3.598990377296693	10	1
GOBP_CARDIAC_VENTRICLE_FORMATION	0.0007039464401219952	3.598990377296689	10	1
GOBP_NEGATIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	0.0007039464401219952	3.598990377296689	10	1
GOBP_PARAXIAL_MESODERM_MORPHOGENESIS	0.0007039464401219952	3.598990377296689	10	1
GOBP_CELLULAR_RESPONSE_TO_PARATHYROID_HORMONE_STIMULUS	0.0007039464401219964	3.598990377296689	10	1
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING	0.0007039464401219964	3.5989903772966887	10	1
GOBP_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.0007039464401219999	3.5989903772966887	10	1
GOBP_POSITIVE_REGULATION_OF_CELL_SIZE	0.0007039464401219999	3.5989903772966887	10	1
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	0.0007039464401219999	3.5989903772966887	10	1
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION	0.0007039464401219999	3.5989903772966887	10	1
GOBP_REGULATION_OF_FEAR_RESPONSE	0.0007039464401219999	3.5989903772966887	10	1
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	0.0007048218714535344	2.478936482801501	58	2
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	0.0007048218714535344	2.478936482801501	58	2
GOBP_SISTER_CHROMATID_SEGREGATION	0.0007261667061631337	1.7641211942556283	239	4
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.0007464318521193476	1.3643487669897927	642	7
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	0.0007670442568572376	2.4611843777966285	59	2
GOBP_STEM_CELL_DIFFERENTIATION	0.0007929932805514947	1.7512769468319194	242	4
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.000833212069986307	2.4437401044199802	60	2
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.000833212069986307	2.4437401044199802	60	2
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	0.0008332120699863165	2.4437401044199794	60	2
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	0.0008672885397531739	1.272126381161454	812	8
GOBP_CARDIOCYTE_DIFFERENTIATION	0.0008951390845597817	1.9886096927527037	142	3
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.0009338222970713432	1.9813884453537984	143	3
GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	0.0009493714900355877	3.493577463095533	11	1
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	0.0009493714900355877	3.493577463095533	11	1
GOBP_SECONDARY_HEART_FIELD_SPECIFICATION	0.0009493714900355877	3.493577463095533	11	1
GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	0.0009493714900355877	3.493577463095533	11	1
GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY	0.0009493714900355877	3.493577463095533	11	1
GOBP_MACROPHAGE_APOPTOTIC_PROCESS	0.0009493714900355877	3.493577463095533	11	1
GOCC_ASTER	0.0009493714900355898	3.493577463095533	11	1
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	0.0009493714900355898	3.493577463095533	11	1
GOBP_EMBRYONIC_BODY_MORPHOGENESIS	0.0009493714900356026	3.493577463095529	11	1
GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION	0.0009493714900356026	3.493577463095529	11	1
GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	0.0009493714900356026	3.493577463095529	11	1
GOBP_PONS_DEVELOPMENT	0.0009493714900356044	3.4935774630955287	11	1
GOCC_NUCLEAR_PERIPHERY	0.0009737712408129693	1.974218216881093	144	3
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	0.000977961900196941	2.409733483135587	62	2
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	0.0009990418895602213	1.4252023765933355	512	6
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	0.0010150126909646996	1.96709828617032	145	3
GOBP_TISSUE_REGENERATION	0.0010568336554315904	2.393151642239864	63	2
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.0010568336554315954	2.393151642239863	63	2
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.0011934451197632976	1.9391076402682612	149	3
GOBP_HINDBRAIN_DEVELOPMENT	0.0012415567076913226	1.9322288977865851	150	3
GOBP_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	0.0012463411451081369	3.3982148820021245	12	1
GOCC_NUCLEAR_PORE_NUCLEAR_BASKET	0.0012463411451081369	3.3982148820021245	12	1
GOBP_KERATINOCYTE_DEVELOPMENT	0.0012463411451081369	3.3982148820021245	12	1
GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION	0.0012463411451081392	3.398214882002125	12	1
GOBP_AMACRINE_CELL_DIFFERENTIATION	0.0012463411451081392	3.398214882002125	12	1
GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS	0.0012463411451081392	3.398214882002125	12	1
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	0.0012463411451081412	3.398214882002124	12	1
GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	0.0012463411451081412	3.398214882002124	12	1
GOBP_L_SERINE_METABOLIC_PROCESS	0.001246341145108145	3.3982148820021245	12	1
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	0.0012911249572877515	1.9253964306043314	151	3
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	0.0013211768055519306	2.344984789655919	66	2
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	0.0013211768055519306	2.344984789655919	66	2
GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	0.0014190166985665394	2.3294280531317653	67	2
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.0014813540083352457	1.6578066977594754	265	4
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	0.001521960049322086	2.314108028251144	68	2
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	0.001521960049322093	2.3141080282511437	68	2
GOBP_CELLULAR_RESPONSE_TO_STRESS	0.0015747420360063288	0.9958178303102374	1818	13
GOCC_POSTSYNAPTIC_MEMBRANE	0.0015975815710239038	1.6462186943922996	268	4
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.0015975815710239062	1.6462186943922994	268	4
GOBP_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	0.0015986160488418812	3.3111511009773755	13	1
GOCC_BETA_CATENIN_TCF_COMPLEX	0.001598616048841886	3.311151100977375	13	1
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	0.001598616048841886	3.311151100977375	13	1
GOBP_MONOCYTE_ACTIVATION	0.001598616048841886	3.311151100977375	13	1
GOBP_RESPONSE_TO_PARATHYROID_HORMONE	0.0015986160488418997	3.3111511009773738	13	1
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	0.0015986160488418997	3.3111511009773738	13	1
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	0.0015986160488419034	3.3111511009773738	13	1
GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC	0.0015986160488419034	3.3111511009773738	13	1
GOCC_CCR4_NOT_COMPLEX	0.0015986160488419034	3.3111511009773738	13	1
GOCC_EXOCYST	0.0015986160488419034	3.3111511009773738	13	1
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	0.0015986160488419034	3.3111511009773738	13	1
GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	0.0015986160488419034	3.3111511009773738	13	1
GOCC_XY_BODY	0.0015986160488419034	3.3111511009773738	13	1
GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	0.0016301505965328545	2.2990175953748277	69	2
GOCC_PRESYNAPSE	0.0016540076167994417	1.3621574613857854	544	6
GOBP_ORGANELLE_LOCALIZATION	0.0017818979901780335	1.352637210680373	549	6
GOBP_CELL_FATE_COMMITMENT	0.001806859534077309	1.627190848953675	273	4
GOBP_ORGAN_GROWTH	0.0018074323592960088	1.8658877518475565	160	3
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	0.001822329079479599	1.133263081580994	1055	9
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.0018352182149677194	1.3488529192393675	551	6
GOBP_CELL_JUNCTION_ORGANIZATION	0.001875946510666314	1.257450391914208	711	7
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	0.0019405803332468695	1.8531237360486228	162	3
GOBP_REGULATION_OF_BONE_MINERALIZATION	0.0019876330658164807	2.2550572896065955	72	2
GOBP_GERMINAL_CENTER_FORMATION	0.0020095228115942824	3.231055986522387	14	1
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	0.0020095228115942824	3.231055986522387	14	1
GOBP_CELLULAR_RESPONSE_TO_ETHANOL	0.0020095228115942824	3.231055986522387	14	1
GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	0.0020095228115942824	3.231055986522387	14	1
GOCC_MITOTIC_SPINDLE_MIDZONE	0.0020095228115942824	3.231055986522387	14	1
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.0020095228115942824	3.231055986522387	14	1
GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	0.0020095228115942824	3.231055986522387	14	1
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	0.0020095228115942824	3.231055986522387	14	1
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE	0.0020095228115942824	3.231055986522387	14	1
GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.0020095228115942824	3.231055986522387	14	1
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	0.0020095228115942824	3.231055986522387	14	1
GOBP_CARDIAC_CHAMBER_FORMATION	0.0020095228115942824	3.2310559865223873	14	1
GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	0.0020095228115942824	3.231055986522387	14	1
GOBP_AGING	0.0020809240948147425	1.8405179432008458	164	3
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.0021725626148569933	1.1705152952764906	894	8
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	0.002254793881984425	2.2267812767516686	74	2
GOBP_REGULATION_OF_MUSCLE_ADAPTATION	0.002254793881984425	2.2267812767516686	74	2
GOBP_PROTEIN_MONOUBIQUITINATION	0.002397445043092124	2.2129353825298397	75	2
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	0.0024786467571571037	1.4224157433846278	422	5
GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY	0.002481967214203185	3.1568956048406	15	1
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	0.002481967214203185	3.1568956048406	15	1
GOBP_PEPTIDYL_SERINE_DEPHOSPHORYLATION	0.002481967214203185	3.1568956048406	15	1
GOBP_SYNAPTIC_VESICLE_CLUSTERING	0.002481967214203185	3.1568956048406	15	1
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	0.0024819672142031893	3.1568956048405994	15	1
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	0.0024819672142031893	3.1568956048405994	15	1
GOBP_REGULATION_OF_PIGMENTATION	0.0024819672142031893	3.1568956048405994	15	1
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	0.0024819672142031893	3.1568956048405994	15	1
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	0.002527727074161817	1.2211946567189966	736	7
GOBP_OVULATION_CYCLE	0.0025463270256519286	2.199277155620601	76	2
GOBP_CELL_CYCLE	0.0025970915326125146	0.9771620474350151	1686	12
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.0026321686045408213	1.7975885355978778	171	3
GOCC_NEURON_PROJECTION	0.002654669417077103	1.046404275534854	1287	10
GOBP_EPITHELIAL_CELL_PROLIFERATION	0.0026979921612962873	1.410228906360158	427	5
GOCC_CAVEOLA	0.002701576027552829	2.185801557670747	77	2
GOBP_NEURAL_RETINA_DEVELOPMENT	0.002701576027552829	2.185801557670747	77	2
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	0.0027015760275528452	2.185801557670746	77	2
GOBP_CHROMOSOME_SEPARATION	0.0028633269214385225	2.172503750538455	78	2
GOCC_SPINDLE_MICROTUBULE	0.0028633269214385225	2.172503750538455	78	2
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.0029354719097006723	1.1355668949600948	924	8
GOBP_REGENERATION	0.00299190033462322	1.7738466663838932	175	3
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.003018454065693634	3.087850321078684	16	1
GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	0.003018454065693634	3.087850321078684	16	1
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	0.003018454065693634	3.087850321078684	16	1
GOBP_CELL_MIGRATION_IN_HINDBRAIN	0.0030184540656936405	3.087850321078683	16	1
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION	0.0030184540656936405	3.087850321078683	16	1
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN	0.0030184540656936405	3.087850321078683	16	1
GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	0.0030184540656936405	3.087850321078683	16	1
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	0.0030317131825225298	2.159379085823986	79	2
GOBP_RHYTHMIC_PROCESS	0.0030545270680909778	1.5439258997576344	296	4
GOBP_POSTSYNAPSE_ORGANIZATION	0.003184733056025457	1.7621801413243041	177	3
GOCC_MICROTUBULE_ORGANIZING_CENTER	0.0032772270822592525	1.1888788976429299	759	7
GOBP_CELL_DIVISION	0.0032822364963853968	1.2723470537255888	593	6
GOBP_GLAND_DEVELOPMENT	0.0032861576108851077	1.3815468061707552	439	5
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.003540270603176246	1.5198637584950083	303	4
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	0.003554722785322545	1.1128669464096173	944	8
GOBP_CARDIAC_CELL_DEVELOPMENT	0.0035779965465444073	2.121000106970493	82	2
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	0.0035975120852726108	1.7392404514046418	181	3
GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	0.0035992773150017084	1.0579572437016518	1132	9
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	0.003621110975397196	3.023259384918956	17	1
GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS	0.003621110975397196	3.023259384918956	17	1
GOBP_GABAERGIC_NEURON_DIFFERENTIATION	0.0036211109753972034	3.023259384918956	17	1
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	0.0036211109753972034	3.023259384918956	17	1
GOBP_ESTROUS_CYCLE	0.0036211109753972034	3.023259384918956	17	1
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	0.0036211109753972034	3.023259384918956	17	1
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	0.0036211109753972034	3.023259384918956	17	1
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	0.0036211109753972034	3.023259384918956	17	1
GOBP_REGULATION_OF_GENE_EXPRESSION_BY_GENOMIC_IMPRINTING	0.0036211109753972034	3.023259384918956	17	1
GOBP_RESPONSE_TO_VITAMIN_A	0.0036211109753972034	3.023259384918956	17	1
GOBP_V_D_J_RECOMBINATION	0.0036211109753972034	3.023259384918956	17	1
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	0.0036211109753972034	3.023259384918956	17	1
GOBP_OSTEOBLAST_DEVELOPMENT	0.0036211109753972034	3.023259384918956	17	1
GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION	0.003621110975397211	3.0232593849189557	17	1
GOBP_HIPPOCAMPUS_DEVELOPMENT	0.003774228758168039	2.1085249927625362	83	2
GOBP_MUSCLE_HYPERTROPHY	0.003774228758168039	2.1085249927625362	83	2
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	0.003774228758168039	2.1085249927625362	83	2
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	0.003774228758168039	2.1085249927625362	83	2
GOBP_EXOCYTIC_PROCESS	0.0037742287581680614	2.108524992762536	83	2
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	0.0037888521350680528	1.360539138762136	448	5
GOBP_GASTRULATION	0.003817929574435365	1.7279614146182054	183	3
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	0.003868404788914199	0.9686997866410757	1539	11
GOBP_DEVELOPMENTAL_GROWTH	0.003925554982417587	1.2480201822255985	607	6
GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	0.0041886554866567265	2.0840283429204245	85	2
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	0.004188655486656734	2.0840283429204245	85	2
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	0.004247792125439605	1.489728583468303	312	4
GOBP_RESPONSE_TO_HYDROPEROXIDE	0.004291714146499554	2.9625823453328826	18	1
GOBP_HEART_FIELD_SPECIFICATION	0.004291714146499554	2.9625823453328826	18	1
GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT	0.004291714146499554	2.9625823453328826	18	1
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.004291714146499554	2.9625823453328826	18	1
GOBP_OSTEOCLAST_DEVELOPMENT	0.004291714146499554	2.9625823453328826	18	1
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.004291714146499554	2.9625823453328826	18	1
GOBP_HEPATOCYTE_APOPTOTIC_PROCESS	0.004291714146499554	2.9625823453328826	18	1
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	0.004291714146499561	2.962582345332882	18	1
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	0.004291714146499561	2.9625823453328817	18	1
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0.004291714146499561	2.9625823453328817	18	1
GOBP_PARAXIAL_MESODERM_DEVELOPMENT	0.004291714146499561	2.9625823453328817	18	1
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	0.004291714146499561	2.9625823453328817	18	1
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	0.004291714146499561	2.962582345332882	18	1
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	0.004291714146499578	2.9625823453328812	18	1
GOBP_REGULATION_OF_CELL_DEVELOPMENT	0.004327142788132223	1.1534701800724796	785	7
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	0.0044117708656059565	1.7002980510358618	188	3
GOBP_CARTILAGE_DEVELOPMENT	0.004538109429090079	1.694854316132884	189	3
GOBP_ORGANELLE_FISSION	0.0046170123674176425	1.3309188427010359	461	5
GOBP_CHROMATIN_REMODELING	0.004775048757296076	1.4701159427414274	318	4
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	0.004798589219907748	1.6840532460883422	191	3
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	0.004867030667765776	2.0483638386342617	88	2
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	0.005031714891110376	2.9053715109755323	19	1
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	0.005031714891110376	2.9053715109755323	19	1
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION	0.005031714891110376	2.9053715109755323	19	1
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	0.005031714891110376	2.9053715109755323	19	1
GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	0.005031714891110376	2.9053715109755323	19	1
GOBP_P_BODY_ASSEMBLY	0.005031714891110376	2.9053715109755323	19	1
GOCC_KINETOCHORE_MICROTUBULE	0.005031714891110376	2.9053715109755323	19	1
GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE	0.005031714891110376	2.9053715109755323	19	1
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	0.005031714891110376	2.9053715109755323	19	1
GOBP_POST_ANAL_TAIL_MORPHOGENESIS	0.005031714891110376	2.9053715109755323	19	1
GOBP_REGULATION_OF_COLLATERAL_SPROUTING	0.005031714891110376	2.9053715109755323	19	1
GOBP_MUSCLE_CELL_FATE_COMMITMENT	0.005031714891110376	2.9053715109755323	19	1
GOBP_THYMOCYTE_APOPTOTIC_PROCESS	0.005031714891110376	2.9053715109755327	19	1
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	0.005031714891110376	2.9053715109755323	19	1
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	0.0053584833088225195	2.025269096018454	90	2
GOBP_CELL_CELL_SIGNALING	0.0055691679036797195	0.9295131147960066	1595	11
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.005616313366834168	2.013916924416603	91	2
GOBP_DENDRITIC_SPINE_MAINTENANCE	0.005842265986305728	2.8512518664398008	20	1
GOBP_REGULATION_OF_RECEPTOR_RECYCLING	0.005842265986305728	2.8512518664398008	20	1
GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.005842265986305728	2.8512518664398008	20	1
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.005842265986305728	2.8512518664398008	20	1
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	0.005842265986305728	2.8512518664398008	20	1
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	0.005842265986305728	2.8512518664398008	20	1
GOBP_CHONDROCYTE_PROLIFERATION	0.005842265986305728	2.8512518664398008	20	1
GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	0.005882360345069832	2.002691004701938	92	2
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.005948758253683178	1.6419573140450163	199	3
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	0.0061567325018020745	1.9915885466299006	93	2
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	0.006260258518103132	1.1049864561496243	822	7
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.00630552472818075	1.4226521366911635	333	4
GOBP_OVULATION	0.006724247288108255	2.7999061460384467	21	1
GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	0.006724247288108255	2.7999061460384467	21	1
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	0.006724247288108255	2.7999061460384467	21	1
GOBP_RESPONSE_TO_LEAD_ION	0.006724247288108255	2.7999061460384467	21	1
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	0.006724247288108255	2.7999061460384467	21	1
GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS	0.006724247288108255	2.7999061460384467	21	1
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	0.006724247288108255	2.7999061460384467	21	1
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	0.006724247288108264	2.7999061460384467	21	1
