	ontology	P	Beta	genes_in_set	overlapping_genes
37	GOBP_MITOTIC_CELL_CYCLE	0.0006596700929614415	1.2432458476385986	877	9
3483	GOBP_RESPONSE_TO_COCAINE	0.0006697801846469631	2.5156576534516892	46	2
3462	GOBP_MONOCYTE_ACTIVATION	0.0006830529302348042	3.5929195766057513	13	1
7564	GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	0.0006964361631225915	3.6345671936813635	10	1
579	GOBP_CARDIAC_VENTRICLE_FORMATION	0.0006964361631225929	3.6345671936813617	10	1
5757	GOBP_CELLULAR_RESPONSE_TO_PARATHYROID_HORMONE_STIMULUS	0.0006964361631225961	3.6345671936813617	10	1
5628	GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION	0.0006964361631225961	3.6345671936813617	10	1
3465	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	0.0007023346223921246	2.4877079512344578	68	2
3970	GOBP_REGULATION_OF_CELL_DIFFERENTIATION	0.0007185964881000348	1.0990364236803714	1468	12
2137	GOBP_CENTRAL_NERVOUS_SYSTEM_MATURATION	0.0007580346152193393	3.6985369549333647	7	1
2950	GOBP_ESTABLISHMENT_OF_MITOTIC_SISTER_CHROMATID_COHESION	0.0007580346152193406	3.6985369549333647	7	1
3059	GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS	0.0007628869303924197	3.5724587790028592	12	1
612	GOBP_KERATINOCYTE_DEVELOPMENT	0.0007628869303924197	3.5724587790028606	12	1
3141	GOBP_REGULATION_OF_DEPHOSPHORYLATION	0.0007716261848623315	2.025536500048741	120	3
7782	GOCC_CHROMOSOME_CENTROMERIC_REGION	0.000782360389402558	1.760500937957313	217	4
4019	GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.0007862576768964543	2.4623496170414705	63	2
3484	GOBP_TISSUE_REGENERATION	0.0007862576768964543	2.4623496170414705	63	2
3623	GOBP_DNA_METHYLATION_INVOLVED_IN_EMBRYO_DEVELOPMENT	0.000791242449232606	3.6200972152418416	9	1
4801	GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	0.0007912424492326075	3.6200972152418416	9	1
3463	GOBP_ENDOTHELIAL_CELL_ACTIVATION	0.0007912424492326075	3.620097215241842	9	1
6790	GOBP_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	0.0007912424492326113	3.620097215241841	9	1
4992	GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.0008469475241867761	3.5192875592335007	14	1
7278	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	0.0008528129570542448	3.554773340848974	11	1
6860	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	0.0008609016327220722	1.746680038994036	219	4
99	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	0.0008640144464683865	1.4445689849160763	512	6
1558	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.0008907000920357325	1.9933695285258612	143	3
2197	GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION	0.0009014991585101366	3.6085086860311093	8	1
6411	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_ENDOSOME_TO_POSTSYNAPTIC_MEMBRANE	0.0009014991585101448	3.6085086860311066	8	1
4884	GOBP_VESICLE_LOCALIZATION	0.0009186734487612436	1.7427324183401398	207	4
4283	GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	0.0009317775401425911	2.4294104942652237	59	2
5551	GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	0.0009352505613390612	3.4990802496960915	13	1
4526	GOBP_STEM_CELL_DIFFERENTIATION	0.0009483700340315551	1.728041544540122	242	4
7061	GOBP_REGULATION_OF_FEAR_RESPONSE	0.0009546168684854521	3.539706588831798	10	1
207	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING	0.0009546168684854546	3.5397065888317973	10	1
1155	GOBP_NEGATIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	0.0009546168684854608	3.5397065888317965	10	1
4791	GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	0.0009837895201977673	2.417407270983166	60	2
3972	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	0.0010090209074825468	1.2571224509523717	812	8
8552	GOCC_SYNAPTIC_MEMBRANE	0.0010236100877217052	1.4555296419911963	379	6
8224	GOCC_GROWTH_CONE_MEMBRANE	0.0010311381407076567	3.5997723531068635	7	1
6445	GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	0.0010557447927574096	2.4334536983360375	44	2
7979	GOCC_COHESIN_COMPLEX	0.0010706001486933713	3.5271522592972024	9	1
1579	GOBP_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY	0.0010706001486933735	3.5271522592972024	9	1
544	GOBP_SECONDARY_HEART_FIELD_SPECIFICATION	0.0011431047157057191	3.4659803642638907	11	1
5632	GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION	0.0011431047157057289	3.465980364263888	11	1
8641	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	0.0011438711480989765	1.9900370446991162	98	3
81	GOBP_SISTER_CHROMATID_SEGREGATION	0.0011664425158839247	1.6985874219903765	239	4
4957	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.0011996273394235073	1.4154930316591277	439	6
1179	GOBP_AGING	0.0012272296213803394	1.9388781432818165	164	3
7822	GOCC_XY_BODY	0.0012397404974494894	3.4133425153483974	13	1
5935	GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	0.0012397404974494894	3.4133425153483974	13	1
7344	GOBP_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	0.0012397404974494918	3.4133425153483965	13	1
5709	GOBP_RESPONSE_TO_PARATHYROID_HORMONE	0.0012397404974494918	3.413342515348397	13	1
5722	GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC	0.0012397404974494918	3.413342515348397	13	1
6549	GOBP_DENDRITE_ARBORIZATION	0.0012660215767028326	3.45282327893179	10	1
4762	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	0.001277025631582633	1.17246430382882	1055	9
3808	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.0012833594448613652	1.4000537586827546	475	6
5542	GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	0.00128411570166217	2.3602369824410188	79	2
2455	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	0.001301530439455998	1.9278817515201943	162	3
3930	GOBP_CELL_FATE_COMMITMENT	0.0013401096644844518	1.6757274869103185	273	4
7693	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	0.0013564912709174582	3.3673578148084107	15	1
6169	GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	0.0013578761390383343	3.397834698199012	12	1
8411	GOCC_NUCLEAR_PORE_NUCLEAR_BASKET	0.0013578761390383343	3.397834698199012	12	1
8398	GOCC_CEREBELLAR_MOSSY_FIBER	0.001358172004665581	3.5093872243301396	7	1
6221	GOBP_VESICLE_TETHERING_INVOLVED_IN_EXOCYTOSIS	0.0014046165026856767	3.4418165440700856	9	1
7518	GOBP_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	0.0014046165026856767	3.4418165440700856	9	1
4472	GOBP_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING	0.0014046165026856767	3.4418165440700856	9	1
3097	GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	0.00140979397724412	2.337514998240845	67	2
2341	GOBP_REGULATION_OF_BONE_MINERALIZATION	0.0014663120927981463	2.3276721523552424	72	2
576	GOBP_CARDIAC_CHAMBER_FORMATION	0.001472855296924181	3.349943018706912	14	1
368	GOBP_GERMINAL_CENTER_FORMATION	0.0014728552969241863	3.349943018706912	14	1
5752	GOBP_CELLULAR_RESPONSE_TO_ETHANOL	0.0014728552969241863	3.349943018706912	14	1
2861	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	0.0014728552969241863	3.349943018706912	14	1
3131	GOBP_ORGAN_GROWTH	0.001484300335631094	1.9042322608306181	160	3
6585	GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY	0.0014886479781963547	3.384320136226418	11	1
6976	GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	0.0014886479781963636	3.3843201362264175	11	1
2123	GOBP_PONS_DEVELOPMENT	0.0014886479781963636	3.3843201362264175	11	1
1462	GOBP_GLIAL_CELL_DIFFERENTIATION	0.001511559947024714	1.665185982951114	227	4
4549	GOBP_EPITHELIAL_CELL_PROLIFERATION	0.00152260397188618	1.4943765161745748	427	5
7458	GOBP_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION	0.0015619823085759597	3.4329206749599392	8	1
4607	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.0015903287396152297	1.893030085160326	171	3
2948	GOBP_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.0016340022979856232	3.3727184206179848	10	1
4059	GOBP_POSITIVE_REGULATION_OF_CELL_SIZE	0.0016340022979856232	3.3727184206179848	10	1
7023	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	0.001644753228345491	2.3053274232305565	66	2
1700	GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.0016568465953350335	1.383437421784147	427	6
7296	GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	0.0016592081825353019	2.301633391116794	69	2
4837	GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.0017299182499801917	2.300965096434217	60	2
505	GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	0.0017339658194676648	3.2905507950637465	15	1
3267	GOBP_AMACRINE_CELL_DIFFERENTIATION	0.0017394240451457323	3.320735442137371	12	1
6264	GOBP_PRESYNAPTIC_MEMBRANE_ORGANIZATION	0.001796394830341951	3.3629770782477135	9	1
4987	GOBP_CARDIAC_CELL_DEVELOPMENT	0.0018096512441773498	2.2827523869535176	82	2
5401	GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	0.0018514230152778374	1.8688437822451835	145	3
6857	GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	0.001870733378682234	3.2751372209884266	14	1
1476	GOBP_EMBRYONIC_BODY_MORPHOGENESIS	0.0018925487310164182	3.3087535196989477	11	1
7918	GOCC_ASTER	0.0018925487310164333	3.3087535196989455	11	1
6660	GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	0.0018925487310164333	3.308753519698945	11	1
3725	GOBP_REGULATION_OF_MUSCLE_ADAPTATION	0.00195606414214726	2.2639737355147163	74	2
4493	GOBP_GLAND_DEVELOPMENT	0.0019769282068859704	1.4575377379917607	439	5
8757	GOCC_BETA_CATENIN_TCF_COMPLEX	0.002019285495718607	3.2613655433550113	13	1
6006	GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	0.0020241241298739557	3.234670152355289	16	1
382	GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	0.002060832514564076	3.2165690790249224	19	1
3571	GOBP_MUSCLE_CELL_FATE_COMMITMENT	0.002060832514564098	3.2165690790249184	19	1
7485	GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	0.0021759241611511598	2.243949227288811	68	2
1747	GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.0021760564914698978	1.171294277397211	894	8
6975	GOBP_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	0.0021809731357571548	3.2491554084040324	12	1
836	GOBP_L_SERINE_METABOLIC_PROCESS	0.002180973135757164	3.249155408404032	12	1
2225	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	0.00218294311204392	1.8379077286332666	188	3
4439	GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	0.002197652030318365	3.198438012178045	18	1
3296	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	0.002197652030318375	3.1984380121780447	18	1
7427	GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	0.0022485728314810835	3.2897385400041843	9	1
2366	GOBP_OVULATION	0.002252311504259703	3.1850508986092065	21	1
6501	GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	0.0023291235706583216	3.2056526863373196	14	1
8731	GOCC_MITOTIC_SPINDLE_MIDZONE	0.0023291235706583316	3.2056526863373183	14	1
2867	GOBP_RESPONSE_TO_VITAMIN_A	0.002344285772027799	3.1818940912425933	17	1
554	GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	0.002344285772027809	3.1818940912425933	17	1
3624	GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION	0.0023442857720278217	3.1818940912425924	17	1
6978	GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	0.002357447434862183	3.238445901250835	11	1
7954	GOCC_CAVEOLA	0.002367913157776111	2.2208116273478997	77	2
2432	GOBP_REGENERATION	0.0023795150013916576	1.8191154324350225	175	3
3572	GOBP_OVULATION_CYCLE	0.0024079460203946424	2.217324830116791	76	2
2254	GOBP_CELL_PROJECTION_ORGANIZATION	0.002466569807739134	0.9950672017113013	1442	12
5086	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	0.0025000141645525244	3.1933236742239175	13	1
8057	GOCC_CCR4_NOT_COMPLEX	0.002500014164552529	3.1933236742239175	13	1
7563	GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION	0.0025013896401435186	3.166827154894175	16	1
2113	GOBP_CELL_PROLIFERATION_IN_HINDBRAIN	0.0025013896401435234	3.166827154894175	16	1
8269	GOCC_NUCLEAR_PERIPHERY	0.0025182659659476535	1.8167544796597515	144	3
5643	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.0025242937125592372	2.2095642579809254	91	2
5640	GOBP_LEUKOCYTE_PROLIFERATION	0.0025626242250619703	1.5813322781970343	337	4
5774	GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.0025718966331098984	1.3069639077081479	551	6
6642	GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	0.0026697666945014633	3.153146556813223	15	1
153	GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY	0.002669766694501469	3.1531465568132226	15	1
6538	GOBP_REGULATION_OF_PIGMENTATION	0.0026697666945014738	3.153146556813222	15	1
4761	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	0.0026876928339304843	1.0078430164590557	1539	11
4523	GOBP_NEURAL_NUCLEUS_DEVELOPMENT	0.002718993493356843	2.2031951197023676	62	2
4438	GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	0.002741468963423795	1.4099289050701367	448	5
2857	GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	0.002846198412318174	2.188169604609368	66	2
5287	GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.0028503883287440916	3.1407782719683084	14	1
4490	GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	0.0028503883287440916	3.140778271968308	14	1
4128	GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	0.0028503883287440916	3.1407782719683084	14	1
5569	GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	0.002861407661680203	2.1771817200119576	83	2
2190	GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	0.0028855461429149257	3.1727188819670316	11	1
7697	GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.0029095776288578117	3.100229134912717	20	1
4789	GOBP_CHROMOSOME_SEPARATION	0.002928734782689408	2.1728063150816466	78	2
4401	GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	0.003041971459334095	3.103477844176163	16	1
7759	GOCC_EXOCYST	0.0030444233859293858	3.1296627296468467	13	1
6159	GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	0.0030444233859293988	3.1296627296468467	13	1
2396	GOBP_HINDBRAIN_DEVELOPMENT	0.0030610432381874323	1.7797989976973794	150	3
5550	GOBP_THYMOCYTE_APOPTOTIC_PROCESS	0.0030779697363942904	3.084355122781996	19	1
6667	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	0.003077969736394303	3.0843551227819965	19	1
4008	GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	0.003077969736394303	3.0843551227819965	19	1
1788	GOBP_MUSCLE_HYPERTROPHY	0.0031926701620994943	2.1519630941179555	83	2
4754	GOBP_CARTILAGE_DEVELOPMENT	0.0032497481156950362	1.7614522840645066	189	3
1738	GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION	0.00325327691898985	3.119753219364432	12	1
8667	GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	0.00325327691898985	3.119753219364432	12	1
2868	GOBP_RESPONSE_TO_HYDROPEROXIDE	0.0032567235209707895	3.069751629936955	18	1
4458	GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	0.0032567235209707895	3.069751629936955	18	1
6302	GOBP_HEPATOCYTE_APOPTOTIC_PROCESS	0.0032567235209707956	3.0697516299369547	18	1
3539	GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	0.003295563795466052	2.1446357661830615	88	2
2902	GOBP_CELLULAR_RESPONSE_TO_STRESS	0.003333363725895986	0.9274762857036171	1818	13
1555	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	0.0033451328163553807	1.121000102196626	944	8
5989	GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	0.0034364754553233953	3.079934735732582	14	1
6823	GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	0.003446418918811779	3.0563395543198726	17	1
263	GOBP_OSTEOBLAST_DEVELOPMENT	0.003446418918811779	3.0563395543198726	17	1
156	GOBP_CELL_ACTIVATION	0.0034601086501454526	1.1211941336451248	1040	8
4958	GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.0034764160282704285	1.7580534611688041	149	3
6593	GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	0.003492941161901313	3.0390652096762745	20	1
6092	GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.003492941161901313	3.0390652096762754	20	1
504	GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	0.003492941161901313	3.039065209676275	20	1
1149	GOBP_GASTRULATION	0.0035174143648925185	1.7461625937188052	183	3
3996	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	0.0035945578456344743	1.742244307077075	191	3
7649	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.003647762667877079	3.044052722643418	16	1
4550	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.0036728832814727354	1.739117844770658	199	3
7921	GOCC_KINETOCHORE_MICROTUBULE	0.0036829197069559276	3.0247142071092767	19	1
211	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	0.0037739658502505564	2.113409694258615	93	2
5524	GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	0.003827945197402005	2.109752499049867	92	2
5557	GOBP_PEPTIDYL_SERINE_DEPHOSPHORYLATION	0.0038616030980674074	3.0328361352692017	15	1
3711	GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	0.003861603098067415	3.032836135269201	15	1
3456	GOBP_B_CELL_PROLIFERATION	0.00387358760286648	2.111717201063838	102	2
1679	GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	0.00387945136640179	2.1100273667078837	77	2
3303	GOBP_OSTEOCLAST_DEVELOPMENT	0.003883714011727033	3.011473477549335	18	1
4395	GOBP_PARAXIAL_MESODERM_DEVELOPMENT	0.003883714011727033	3.011473477549335	18	1
6383	GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.003884380201875727	1.5130053437814546	265	4
6470	GOBP_SYNAPTIC_SIGNALING	0.0038992558742287913	1.1267079653222503	740	8
4908	GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	0.003938105294236937	2.1027192554971386	90	2
7691	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	0.003940821968457175	2.9958066668996914	21	1
5548	GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	0.004026552094993258	2.9852454155136443	24	1
2476	GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.004041841214887189	1.176302441272535	642	7
273	GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	0.00409592607722697	2.9992807705771485	17	1
8678	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0.004114758203568663	1.748345123385546	125	3
6460	GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	0.0041265007880736115	1.2680497443606962	457	6
8427	GOCC_SYNAPSE	0.004211073631355309	0.9550422032431066	1404	12
6490	GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	0.004331003879623119	3.013441806561041	13	1
7520	GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	0.0043469359719467285	2.0808762345567033	83	2
4613	GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.004422128712417203	2.9544000100664713	22	1
543	GOBP_HEART_FIELD_SPECIFICATION	0.004577741087898983	2.9565850503667743	18	1
6868	GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.004577741087898992	2.956585050366774	18	1
2823	GOBP_CELL_PART_MORPHOGENESIS	0.004591596955328276	1.163672055887056	633	7
808	GOBP_PROTEIN_MONOUBIQUITINATION	0.004633073374655461	2.0715504199263557	75	2
6812	GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	0.004635206268216259	2.940569510205166	21	1
987	GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS	0.004635206268216269	2.9405695102051657	21	1
3358	GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	0.0046589511461347585	2.0640307519727656	85	2
7944	GOCC_SPINDLE_MICROTUBULE	0.004661736065476738	2.067719644974478	78	2
4879	GOBP_ORGANELLE_LOCALIZATION	0.004666953491492619	1.2304390701086876	549	6
4026	GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	0.004698663885869995	2.069304582911377	74	2
4888	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	0.004745046437259038	1.3310268351254613	422	5
6826	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	0.004812933152408991	2.9454395688966137	17	1
6266	GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS	0.004812933152409022	2.9454395688966124	17	1
4286	GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	0.004812933152409022	2.9454395688966124	17	1
4415	GOBP_RHYTHMIC_PROCESS	0.0049135516632079785	1.4690581400715186	296	4
7026	GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	0.005093626341872061	2.9157710588759866	19	1
5682	GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION	0.0050936263418720745	2.9157710588759858	19	1
6652	GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	0.0050936263418720745	2.9157710588759858	19	1
4787	GOBP_CELL_DIVISION	0.005127871745662904	1.2133768071582733	593	6
2320	GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	0.005253120400373079	1.6707598508722958	181	3
3459	GOBP_T_CELL_ACTIVATION	0.005268371920965894	1.3164738986592515	530	5
8091	GOCC_AXON	0.005269804981592578	1.1530665746291127	613	7
7684	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0.005339927917934954	2.9047013450182986	18	1
629	GOBP_NEURAL_RETINA_DEVELOPMENT	0.005439840101584778	2.033319663637306	77	2
4382	GOBP_ORGANELLE_FISSION	0.005476995468498872	1.3065053351460907	461	5
4423	GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	0.005581061710602203	2.0191569305259627	96	2
6406	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE	0.0055976165545535365	2.9171962697219644	14	1
3784	GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	0.005598433321011692	2.8944623717545133	17	1
3881	GOBP_ESTROUS_CYCLE	0.005598433321011717	2.894462371754513	17	1
2862	GOBP_V_D_J_RECOMBINATION	0.0055984333210117275	2.8944623717545124	17	1
755	GOBP_REGULATION_OF_GENE_EXPRESSION_BY_GENOMIC_IMPRINTING	0.005598433321011745	2.894462371754512	17	1
6397	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	0.005732001411817018	1.4417015284573544	312	4
4959	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.005737531399513455	1.4511853573721856	268	4
1234	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	0.005767229073938152	1.1957638352580287	663	6
1045	GOBP_CELL_CYCLE	0.00586086633337248	0.897177132842036	1686	12
2114	GOBP_CELL_MIGRATION_IN_HINDBRAIN	0.005869891440646351	2.885020327369437	16	1
6961	GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	0.005870714368956672	2.0100487056781504	85	2
3723	GOBP_MUSCLE_ADAPTATION	0.005877104793886411	2.006646993386687	99	2
4605	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	0.00590157805734718	2.8656956866402155	19	1
5041	GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	0.005970906854379559	2.8507779582078627	22	1
4454	GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.005987622742864403	1.435618101648701	303	4
7379	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	0.0061710943513782505	2.8554997982676293	18	1
