	ontology	P	Beta	genes_in_set	overlapping_genes
3178	GOBP_DETERMINATION_OF_PANCREATIC_LEFT_RIGHT_ASYMMETRY	0.0005859102804641372	4.021692449997225	5	1
5430	GOBP_ACETYLCHOLINE_SECRETION	0.0005859102804641372	4.021692449997225	5	1
5886	GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.0005859102804641372	4.021692449997225	5	1
5457	GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL	0.0005859102804641372	4.021692449997225	5	1
1821	GOBP_CITRATE_TRANSPORT	0.0005859102804641372	4.021692449997225	5	1
7989	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	0.000613045124070613	1.4694229114993371	347	6
5506	GOBP_GLYCOSYLATION	0.0006321826695283678	1.4596416029546317	231	6
1973	GOBP_REGULATION_OF_EXOCYTOSIS	0.000636680841439194	1.4651880031384332	186	6
4885	GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	0.000640687758517538	1.458934791414209	222	6
4864	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	0.0006481432079177934	2.606562130371643	20	2
1660	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	0.0006717282908777625	2.5792049656032727	24	2
6659	GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	0.0006900097702834782	2.075218325699825	45	3
2153	GOBP_STRIATUM_DEVELOPMENT	0.0007003947514367042	2.5839696565044763	21	2
7330	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	0.0007297121361422375	1.0855043695229523	554	11
3770	GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	0.0007301235351194418	2.0561498067048025	53	3
4860	GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	0.0007324173879874959	2.5897315865925865	18	2
942	GOBP_COBALT_ION_TRANSPORT	0.000737976114036768	3.846268351142528	6	1
4146	GOBP_DUMP_CATABOLIC_PROCESS	0.000737976114036768	3.846268351142528	6	1
4153	GOBP_DEOXYRIBONUCLEOSIDE_CATABOLIC_PROCESS	0.000737976114036768	3.8462683511425286	6	1
4915	GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.000737976114036768	3.846268351142528	6	1
1093	GOBP_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	0.0007379761140367691	3.8462683511425286	6	1
1784	GOBP_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER	0.0007379761140367716	3.846268351142528	6	1
5897	GOBP_DETERMINATION_OF_LIVER_LEFT_RIGHT_ASYMMETRY	0.0007379761140367716	3.846268351142528	6	1
904	GOBP_PROGESTERONE_BIOSYNTHETIC_PROCESS	0.0007379761140367716	3.846268351142528	6	1
2813	GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	0.0007379761140367716	3.846268351142528	6	1
718	GOBP_DCMP_CATABOLIC_PROCESS	0.0007379761140367716	3.846268351142528	6	1
7362	GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	0.0007379761140367716	3.846268351142528	6	1
2223	GOBP_MEMBRANE_DOCKING	0.0008109787159380722	1.7587170667560528	88	4
4943	GOBP_REGULATION_OF_SENSORY_PERCEPTION	0.0008197782723879933	2.513544575001533	30	2
5885	GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.0008197782723879953	2.513544575001533	30	2
1812	GOBP_ORGANIC_ANION_TRANSPORT	0.0008279278217114756	1.2421252532658742	419	8
4593	GOBP_SYNAPSE_ORGANIZATION	0.0008822553787838148	1.0776346845752451	448	11
3725	GOBP_REGULATION_OF_MUSCLE_ADAPTATION	0.0008824479521590591	2.007542403346729	74	3
8229	GOCC_DENDRITE_MEMBRANE	0.0008902232506381649	2.036068154022621	41	3
8149	GOCC_CELL_PROJECTION_MEMBRANE	0.0009075326034188578	1.2361063173055111	339	8
2811	GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.000914362560241444	2.4962585176152015	28	2
5498	GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE	0.0009269020129593595	2.0275903850851025	42	3
4798	GOBP_REGULATION_OF_LYASE_ACTIVITY	0.0009271729088340914	2.0067823777045426	62	3
6544	GOBP_EXOCYTIC_PROCESS	0.0009292959148313539	1.7412587824540162	83	4
1776	GOBP_RESPONSE_TO_INACTIVITY	0.0009379505375245621	3.510320042338548	11	1
2802	GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	0.000939526687935193	3.7006270286729674	7	1
5246	GOBP_FAT_PAD_DEVELOPMENT	0.000939526687935193	3.7006270286729674	7	1
5810	GOBP_RESPONSE_TO_HEPARIN	0.000939526687935193	3.7006270286729674	7	1
6731	GOBP_ACETATE_ESTER_TRANSPORT	0.0009395266879351945	3.7006270286729674	7	1
6060	GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	0.0009395266879351945	3.700627028672967	7	1
7443	GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION	0.0009395266879351994	3.7006270286729666	7	1
7139	GOBP_REGULATION_OF_CARDIAC_CONDUCTION	0.0009459243643650628	2.499386554337947	25	2
5331	GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	0.0009788494971700104	2.020610183201873	40	3
1068	GOBP_NEURON_CELL_CELL_ADHESION	0.0009916858564610828	2.535410197394636	15	2
3812	GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	0.0010106837774715922	0.8305816151443212	1425	19
8708	GOCC_DISTAL_AXON	0.0010418243537199908	1.2310160494397	267	8
8636	GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	0.0010678256407678475	1.5260252024014558	184	5
3628	GOBP_REGULATION_OF_GTPASE_ACTIVITY	0.0010679097915568918	1.2186435878784556	346	8
1210	GOBP_NEURON_RECOGNITION	0.0010860396392081012	1.994554157919872	46	3
2997	GOBP_RESPONSE_TO_MONOSACCHARIDE	0.0010898335866938347	1.5231991322466936	185	5
272	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION	0.0010925028730039248	2.4601321272213204	27	2
4952	GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	0.0010925028730039321	2.46013212722132	27	2
7954	GOCC_CAVEOLA	0.0011391548790980535	1.9616667983129215	77	3
6936	GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	0.0011677450163746922	2.4672657557640836	21	2
8396	GOCC_CELL_BODY	0.0011836752396847386	1.0082067656784564	550	12
1356	GOBP_PYRIMIDINE_RIBONUCLEOTIDE_CATABOLIC_PROCESS	0.0011913965760283396	3.5757476109987603	8	1
3241	GOBP_B_CELL_CHEMOTAXIS	0.0011913965760283396	3.5757476109987607	8	1
2812	GOBP_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	0.0011913965760283396	3.5757476109987603	8	1
3220	GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0011913965760283396	3.5757476109987603	8	1
5105	GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	0.0011913965760283396	3.5757476109987603	8	1
3589	GOBP_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	0.0011913965760283396	3.5757476109987603	8	1
3038	GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS	0.001221271561449459	2.420705121667975	32	2
1204	GOBP_VISUAL_BEHAVIOR	0.001250772561646663	1.9620535015617238	53	3
4635	GOBP_COGNITION	0.0013496345650056295	1.1983512242133345	305	8
3477	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	0.0013653422176824216	1.6742236779470099	104	4
965	GOBP_EXOCYTOSIS	0.0014348702155768224	1.1884198684131377	336	8
4837	GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.0014361956524243963	1.931320755657048	60	3
8448	GOCC_PRESYNAPTIC_ACTIVE_ZONE	0.0014432679014391556	1.6765833082291786	80	4
1141	GOBP_ACROSOME_REACTION	0.0014628496408565642	2.3674099735631637	38	2
6736	GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	0.0014959841880042635	3.4662225448624815	9	1
2875	GOBP_IRON_IMPORT_INTO_CELL	0.0014959841880042635	3.4662225448624806	9	1
6436	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	0.0015329210354460808	1.2680657178673234	213	7
4841	GOBP_NEGATIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	0.0015565897051541455	3.8320561239021504	4	1
6565	GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	0.0015640912824588164	2.3507338693772377	39	2
5474	GOBP_ESTABLISHMENT_OF_LEFT_RIGHT_ASYMMETRY	0.0015863124818830574	4.039023779752818	3	1
4815	GOBP_RESPONSE_TO_MINERALOCORTICOID	0.0016014227534894676	2.351227108105338	36	2
1748	GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	0.00161402122543	1.640117233473486	140	4
1785	GOBP_STRIATED_MUSCLE_ADAPTATION	0.0016337138230955437	2.3345386164175346	43	2
5013	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	0.001685952486277599	1.895157177111689	71	3
5456	GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	0.0017076674716954086	2.3193949347274536	47	2
4861	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	0.0017094161475574956	3.670985452349489	5	1
4595	GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS	0.0017094161475574956	3.670985452349489	5	1
1593	GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	0.0017094161475574984	3.6709854523494885	5	1
8163	GOCC_NATA_COMPLEX	0.0017094161475574984	3.6709854523494885	5	1
5355	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	0.0017094161475574984	3.6709854523494885	5	1
2797	GOBP_NEUROTROPHIN_PRODUCTION	0.0017094161475574984	3.6709854523494885	5	1
4865	GOBP_RESPONSE_TO_CAMP	0.0017221601099795902	1.8839750725525009	88	3
2120	GOBP_SUBPALLIUM_DEVELOPMENT	0.001727001069356386	2.3559346315768877	27	2
4796	GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	0.0017338214724570953	0.9303241856425314	915	13
8103	GOCC_SYNAPTIC_VESICLE_MEMBRANE	0.0017340912351997025	1.4757697126613198	118	5
6056	GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.0017745412579286207	2.3586372232011192	24	2
1846	GOBP_PEPTIDE_TRANSPORT	0.0018177053187056324	1.329838963630303	250	6
2623	GOBP_ICOSANOID_SECRETION	0.0018220536576224237	2.30385080178914	48	2
4305	GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	0.0018560701204533025	3.3685443849138	10	1
3413	GOBP_MDA_5_SIGNALING_PATHWAY	0.0018560701204533025	3.3685443849138	10	1
234	GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD	0.001856070120453306	3.3685443849137995	10	1
6326	GOBP_SYNAPTIC_VESICLE_LOCALIZATION	0.0018809184226947298	1.8901930482521683	51	3
3007	GOBP_CELL_JUNCTION_ASSEMBLY	0.0019331459468853334	1.0926918252229698	426	9
2086	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	0.0019587580354200446	1.8571513808960176	108	3
2771	GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	0.0019643242955067223	3.537924865435849	6	1
6822	GOBP_REGULATION_OF_RELAXATION_OF_CARDIAC_MUSCLE	0.0019643242955067223	3.537924865435849	6	1
6193	GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	0.0019643242955067223	3.537924865435849	6	1
7111	GOBP_REGULATION_OF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	0.0019643242955067358	3.537924865435847	6	1
6420	GOBP_MEMBRANE_REPOLARIZATION_DURING_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.00196432429550674	3.537924865435847	6	1
6813	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.00196432429550674	3.537924865435847	6	1
2887	GOBP_T_TUBULE_ORGANIZATION	0.00196432429550674	3.537924865435847	6	1
1468	GOBP_RESPONSE_TO_IRON_II_ION	0.0019643242955067436	3.5379248654358473	6	1
6235	GOBP_CEREBROSPINAL_FLUID_CIRCULATION	0.0019643242955067436	3.5379248654358464	6	1
4942	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.002010115985909038	1.609137362972394	123	4
7086	GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	0.0020281545763139504	2.303959490322692	33	2
3587	GOBP_EATING_BEHAVIOR	0.002063805956107058	2.2868436281318534	40	2
1847	GOBP_AMINE_TRANSPORT	0.0021471758398276986	1.6047614772673784	103	4
8655	GOCC_GABA_ERGIC_SYNAPSE	0.0022412403872801266	1.6070273528791101	82	4
5889	GOBP_MACROPHAGE_APOPTOTIC_PROCESS	0.0022743946389716086	3.280303191700699	11	1
5836	GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	0.0022743946389716086	3.280303191700699	11	1
4383	GOBP_LUNG_ALVEOLUS_DEVELOPMENT	0.002283609858973642	2.2567016018252577	45	2
6512	GOBP_DNA_STRAND_RESECTION_INVOLVED_IN_REPLICATION_FORK_PROCESSING	0.002298014690720646	3.4239481727364334	7	1
5278	GOBP_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY	0.002298014690720646	3.4239481727364334	7	1
5459	GOBP_CAMKK_AMPK_SIGNALING_CASCADE	0.002298014690720646	3.4239481727364334	7	1
1929	GOBP_AUTOPHAGOSOME_MEMBRANE_DOCKING	0.002298014690720646	3.4239481727364334	7	1
1077	GOBP_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.002298014690720646	3.4239481727364334	7	1
4133	GOBP_CMP_METABOLIC_PROCESS	0.002298014690720646	3.4239481727364334	7	1
5877	GOBP_CELL_PROLIFERATION_IN_BONE_MARROW	0.002298014690720646	3.4239481727364334	7	1
5896	GOBP_DETERMINATION_OF_DIGESTIVE_TRACT_LEFT_RIGHT_ASYMMETRY	0.002298014690720646	3.4239481727364334	7	1
4145	GOBP_DUMP_METABOLIC_PROCESS	0.002298014690720646	3.4239481727364334	7	1
6065	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL	0.002298014690720651	3.4239481727364334	7	1
6192	GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	0.002298014690720651	3.423948172736433	7	1
7105	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.002298014690720651	3.423948172736434	7	1
5449	GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND	0.002298014690720656	3.423948172736433	7	1
8008	GOCC_DYSTROGLYCAN_COMPLEX	0.002298014690720656	3.423948172736433	7	1
5326	GOBP_DENDRITIC_SPINE_DEVELOPMENT	0.002331087684012557	1.5983875214137555	87	4
6054	GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.0023365202560396187	2.273350424587428	32	2
6785	GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	0.0023629863620519545	0.7517381015329485	1708	20
6497	GOBP_NEURON_PROJECTION_ORGANIZATION	0.0023987462020213595	1.5947876288308962	85	4
221	GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	0.0024450621502019377	2.2769468932150163	26	2
4468	GOBP_NEURON_DEVELOPMENT	0.0024833542228847416	0.7909194872068538	1055	18
4984	GOBP_MUSCLE_CELL_DEVELOPMENT	0.0024921942511966937	1.569759878734674	178	4
4934	GOBP_MEMBRANE_DEPOLARIZATION	0.0025474254906168808	1.8202611167257898	70	3
2818	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	0.0025754980830421706	1.1917607910865677	355	7
6459	GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	0.0026649426702853203	1.5744452997082106	93	4
962	GOBP_CELL_VOLUME_HOMEOSTASIS	0.002676131452404641	2.2436340649569626	31	2
4877	GOBP_NOREPINEPHRINE_UPTAKE	0.002702604781388203	3.3239066939863418	8	1
5066	GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION	0.002702604781388203	3.3239066939863418	8	1
7195	GOBP_CELLULAR_RESPONSE_TO_ALDOSTERONE	0.002702604781388203	3.3239066939863418	8	1
8141	GOCC_PLATELET_DENSE_TUBULAR_NETWORK_MEMBRANE	0.002702604781388207	3.3239066939863418	8	1
6636	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	0.002702604781388207	3.3239066939863418	8	1
1310	GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	0.002702604781388231	3.32390669398634	8	1
4337	GOBP_FOCAL_ADHESION_ASSEMBLY	0.002705921932489735	1.8021208912668718	85	3
1853	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	0.0027272865617953648	1.2763085570099058	272	6
1157	GOBP_SYNAPSE_ASSEMBLY	0.002733865463911552	1.2872943843062359	185	6
1714	GOBP_RESPONSE_TO_AUDITORY_STIMULUS	0.002734163501909918	2.245272165517717	28	2
3667	GOBP_RESPONSE_TO_MORPHINE	0.0027341635019099233	2.245272165517716	28	2
3350	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	0.0027534893793961725	3.1997685978780366	12	1
3529	GOBP_HORMONE_CATABOLIC_PROCESS	0.0027534893793961777	3.1997685978780352	12	1
2800	GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	0.0027534893793961777	3.199768597878036	12	1
3251	GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME	0.0027534893793961777	3.199768597878036	12	1
5928	GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	0.0027534893793961825	3.1997685978780357	12	1
6268	GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	0.002860571361571973	2.2499459647076674	22	2
8605	GOCC_SIDE_OF_MEMBRANE	0.0028606981237208427	1.1073761257170989	541	8
7300	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	0.0028801007192593505	2.1990263294261396	49	2
1430	GOBP_RESPONSE_TO_CARBOHYDRATE	0.002888366635852184	1.385888264457963	212	5
1099	GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.002974878423209565	1.5408617370955462	173	4
1293	GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	0.0029907781311034392	1.173228920865592	368	7
2471	GOBP_REGULATION_OF_VESICLE_FUSION	0.003016554845085078	2.234128237824218	23	2
6489	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	0.0030165548450850842	2.2341282378242178	23	2
2095	GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	0.0030512620952343615	1.7820438727428491	79	3
7074	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	0.0030946521440166196	2.1980670879637834	37	2
4540	GOBP_CATECHOLAMINE_SECRETION	0.003146258064711299	1.7891100206895387	57	3
3320	GOBP_PHOSPHATIDYLGLYCEROL_ACYL_CHAIN_REMODELING	0.0031755404162344667	3.2345393165300353	9	1
237	GOBP_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN	0.003175540416234479	3.234539316530032	9	1
4403	GOBP_NEGATIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	0.003175540416234486	3.234539316530031	9	1
322	GOBP_MARGINAL_ZONE_B_CELL_DIFFERENTIATION	0.0031755404162344906	3.234539316530031	9	1
3322	GOBP_PHOSPHATIDYLSERINE_ACYL_CHAIN_REMODELING	0.0031755404162344906	3.2345393165300305	9	1
3146	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	0.0032154105567698842	2.1999090760861355	31	2
2511	GOBP_ZYMOGEN_ACTIVATION	0.0032370628194205004	2.163262123795594	61	2
2248	GOBP_SIGNAL_RELEASE	0.00325814516495281	1.0355737167811832	461	9
2215	GOBP_NEUROGENESIS	0.003282115558495104	0.6960158496899891	1584	23
3254	GOBP_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION	0.003295609811947562	3.125654250816775	13	1
936	GOBP_POTASSIUM_ION_TRANSPORT	0.003343825377602891	1.2537076884417564	229	6
8407	GOCC_PINOSOME	0.0034153057061974542	3.3834273942268385	5	1
1758	GOBP_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION	0.003415305706197461	3.383427394226838	5	1
6979	GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.003415305706197461	3.383427394226838	5	1
5052	GOBP_OVIDUCT_DEVELOPMENT	0.003415305706197461	3.3834273942268385	5	1
1881	GOBP_DIADENOSINE_POLYPHOSPHATE_METABOLIC_PROCESS	0.003415305706197461	3.3834273942268385	5	1
1882	GOBP_DIADENOSINE_POLYPHOSPHATE_CATABOLIC_PROCESS	0.003415305706197461	3.3834273942268385	5	1
4583	GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	0.0034346038558077845	0.7232972464538273	1721	20
3741	GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	0.0034398441182575327	1.2469331507639418	257	6
4573	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	0.0034626303278271447	1.2500592184776749	222	6
1128	GOBP_NEUROTRANSMITTER_SECRETION	0.003481785967484797	1.371751317230722	136	5
3626	GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.003490711711132179	0.8392457634805266	1037	14
2264	GOBP_INSULIN_SECRETION	0.0034942724526477544	1.3607972974273652	188	5
995	GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	0.0035213667273514136	1.7518393822191656	87	3
3141	GOBP_REGULATION_OF_DEPHOSPHORYLATION	0.0035872306179186176	1.5174472245830584	120	4
5501	GOBP_NEURON_CELLULAR_HOMEOSTASIS	0.0036517047802570464	1.7571852070820237	62	3
4516	GOBP_OTOLITH_DEVELOPMENT	0.003716355289618566	3.1536398075377208	10	1
5740	GOBP_CELLULAR_RESPONSE_TO_CAFFEINE	0.0037163552896185724	3.1536398075377208	10	1
1301	GOBP_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	0.003716355289618581	3.1536398075377203	10	1
3326	GOBP_INNER_DYNEIN_ARM_ASSEMBLY	0.003716355289618581	3.1536398075377208	10	1
1786	GOBP_MUSCLE_ATROPHY	0.0037163552896185875	3.15363980753772	10	1
8140	GOCC_PLATELET_DENSE_TUBULAR_NETWORK	0.003716355289618595	3.15363980753772	10	1
5951	GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	0.003716355289618595	3.15363980753772	10	1
6559	GOBP_EXPORT_FROM_CELL	0.0037343875326675308	0.8625424516284127	836	13
1129	GOBP_NEURON_NEURON_SYNAPTIC_TRANSMISSION	0.003815008150072722	3.2809274941365953	6	1
4507	GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	0.0038593620317761345	2.1781796596295746	21	2
8589	GOCC_SPERM_PLASMA_MEMBRANE	0.0039027127669188514	3.056976596313038	14	1
1632	GOBP_REGULATION_OF_HORMONE_LEVELS	0.003908527408850892	1.0699119679044686	521	8
4689	GOBP_REGULATION_OF_SECRETION	0.0039501046801186405	0.9642937674595735	595	10
3763	GOBP_KERATINOCYTE_PROLIFERATION	0.0039713069890370935	2.118779633687159	55	2
471	GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	0.004017918988547487	2.128789848192366	42	2
948	GOBP_NEUROTRANSMITTER_TRANSPORT	0.004120749716369712	1.230992572231103	197	6
4379	GOBP_VESICLE_DOCKING	0.004131301410034821	1.7327541461644038	63	3
8148	GOCC_CELL_LEADING_EDGE	0.004139645622122463	1.0653107939261148	407	8
1105	GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	0.004170529619921152	2.146825358044953	26	2
8678	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0.0041730013429200396	1.3483954803912006	125	5
8423	GOCC_APICAL_PART_OF_CELL	0.004179865178706622	1.1311443117076532	428	7
4774	GOBP_PROTEIN_TETRAMERIZATION	0.004225329896268176	1.7159395308255596	90	3
2081	GOBP_ONE_CARBON_COMPOUND_TRANSPORT	0.004240036384607559	2.104714796192634	53	2
1011	GOBP_RESPONSE_TO_OXIDATIVE_STRESS	0.0042415900239492505	1.1292149930025148	400	7
6720	GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	0.004290456061688121	1.7150545376017998	84	3
4777	GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	0.00429170311990003	2.1155608031060287	40	2
2758	GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	0.004325425954098477	3.0796405352265457	11	1
4691	GOBP_NEGATIVE_REGULATION_OF_SECRETION	0.004360194894698786	1.4784707121447913	159	4
4511	GOBP_DENDRITE_MORPHOGENESIS	0.004403395776435537	1.3375790880819691	135	5
2798	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	0.004576455827900511	2.992965919456232	15	1
5319	GOBP_CORONARY_VASCULATURE_DEVELOPMENT	0.004657712322650404	2.0896948825903796	45	2
218	GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	0.004678599132157461	2.079660371943169	55	2
524	GOBP_RENAL_SYSTEM_PROCESS	0.004707956982153148	1.689682947323065	120	3
6548	GOBP_NEURON_PROJECTION_ARBORIZATION	0.004729652044278689	2.104043746556984	32	2
2476	GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.004751307957008262	0.8753513668944938	642	12
8094	GOCC_TRANSPORT_VESICLE_MEMBRANE	0.004800475513897627	1.2067940049284565	219	6
1972	GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	0.0048210459960169785	1.703241333071602	62	3
5821	GOBP_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.004890709881873844	3.109227620195394	8	1
